Date,Open,High,Low,Close
06/20/2014,"1,885.72","1,885.72","1,885.72","1,885.72"
06/19/2014,"1,881.48","1,881.48","1,881.48","1,881.48"
06/18/2014,"1,876.58","1,876.58","1,876.58","1,876.58"
06/17/2014,"1,874.60","1,874.60","1,874.60","1,874.60"
06/16/2014,"1,871.58","1,871.58","1,871.58","1,871.58"
06/13/2014,"1,876.74","1,876.74","1,876.74","1,876.74"
06/12/2014,"1,873.87","1,873.87","1,873.87","1,873.87"
06/11/2014,"1,878.38","1,878.38","1,878.38","1,878.38"
06/10/2014,"1,876.61","1,876.61","1,876.61","1,876.61"
06/09/2014,"1,863.69","1,863.69","1,863.69","1,863.69"
06/06/2014,"1,862.70","1,862.70","1,862.70","1,862.70"
06/05/2014,"1,869.00","1,869.00","1,869.00","1,869.00"
06/04/2014,"1,865.20","1,865.20","1,865.20","1,865.20"
06/03/2014,"1,872.55","1,872.55","1,872.55","1,872.55"
06/02/2014,"1,864.25","1,864.25","1,864.25","1,864.25"
05/30/2014,"1,873.38","1,873.38","1,873.38","1,873.38"
05/29/2014,"1,876.62","1,876.62","1,876.62","1,876.62"
05/28/2014,"1,871.66","1,871.66","1,871.66","1,871.66"
05/27/2014,"1,867.57","1,867.57","1,867.57","1,867.57"
05/26/2014,"1,862.80","1,862.80","1,862.80","1,862.80"
05/23/2014,"1,869.22","1,869.22","1,869.22","1,869.22"
05/22/2014,"1,875.12","1,875.12","1,875.12","1,875.12"
05/21/2014,"1,877.03","1,877.03","1,877.03","1,877.03"
05/20/2014,"1,881.16","1,881.16","1,881.16","1,881.16"
05/19/2014,"1,887.07","1,887.07","1,887.07","1,887.07"
05/16/2014,"1,883.34","1,883.34","1,883.34","1,883.34"
05/15/2014,"1,879.83","1,879.83","1,879.83","1,879.83"
05/14/2014,"1,879.20","1,879.20","1,879.20","1,879.20"
05/13/2014,"1,866.08","1,866.08","1,866.08","1,866.08"
05/12/2014,"1,866.08","1,866.08","1,866.08","1,866.08"
05/09/2014,"1,866.72","1,866.72","1,866.72","1,866.72"
05/08/2014,"1,862.84","1,862.84","1,862.84","1,862.84"
05/07/2014,"1,860.43","1,860.43","1,860.43","1,860.43"
05/06/2014,"1,860.43","1,860.43","1,860.43","1,860.43"
05/05/2014,"1,860.54","1,860.54","1,860.54","1,860.54"
05/02/2014,"1,869.08","1,869.08","1,869.08","1,869.08"
05/01/2014,"1,871.52","1,871.52","1,871.52","1,871.52"
04/30/2014,"1,871.52","1,871.52","1,871.52","1,871.52"
04/29/2014,"1,859.34","1,859.34","1,859.34","1,859.34"
04/28/2014,"1,855.74","1,855.74","1,855.74","1,855.74"
04/25/2014,"1,860.98","1,860.98","1,860.98","1,860.98"
04/24/2014,"1,865.28","1,865.28","1,865.28","1,865.28"
04/23/2014,"1,867.35","1,867.35","1,867.35","1,867.35"
04/22/2014,"1,866.42","1,866.42","1,866.42","1,866.42"
04/21/2014,"1,862.93","1,862.93","1,862.93","1,862.93"
04/18/2014,"1,852.69","1,852.69","1,852.69","1,852.69"
04/17/2014,"1,850.54","1,850.54","1,850.54","1,850.54"
04/16/2014,"1,845.37","1,845.37","1,845.37","1,845.37"
04/15/2014,"1,853.88","1,853.88","1,853.88","1,853.88"
04/14/2014,"1,851.53","1,851.53","1,851.53","1,851.53"
04/11/2014,"1,852.66","1,852.66","1,852.66","1,852.66"
04/10/2014,"1,859.52","1,859.52","1,859.52","1,859.52"
04/09/2014,"1,855.75","1,855.75","1,855.75","1,855.75"
04/08/2014,"1,852.31","1,852.31","1,852.31","1,852.31"
04/07/2014,"1,862.90","1,862.90","1,862.90","1,862.90"
04/04/2014,"1,856.61","1,856.61","1,856.61","1,856.61"
04/03/2014,"1,855.63","1,855.63","1,855.63","1,855.63"
04/02/2014,"1,852.00","1,852.00","1,852.00","1,852.00"
04/01/2014,"1,847.76","1,847.76","1,847.76","1,847.76"
03/31/2014,"1,849.21","1,849.21","1,849.21","1,849.21"
03/28/2014,"1,850.73","1,850.73","1,850.73","1,850.73"
03/27/2014,"1,846.87","1,846.87","1,846.87","1,846.87"
03/26/2014,"1,839.14","1,839.14","1,839.14","1,839.14"
03/25/2014,"1,837.17","1,837.17","1,837.17","1,837.17"
03/24/2014,"1,833.85","1,833.85","1,833.85","1,833.85"
03/21/2014,"1,820.48","1,820.48","1,820.48","1,820.48"
03/20/2014,"1,818.17","1,818.17","1,818.17","1,818.17"
03/19/2014,"1,817.44","1,817.44","1,817.44","1,817.44"
03/18/2014,"1,820.70","1,820.70","1,820.70","1,820.70"
03/17/2014,"1,815.16","1,815.16","1,815.16","1,815.16"
03/14/2014,"1,805.12","1,805.12","1,805.12","1,805.12"
03/13/2014,"1,818.86","1,818.86","1,818.86","1,818.86"
03/12/2014,"1,818.60","1,818.60","1,818.60","1,818.60"
03/11/2014,"1,828.55","1,828.55","1,828.55","1,828.55"
03/10/2014,"1,822.06","1,822.06","1,822.06","1,822.06"
03/07/2014,"1,832.26","1,832.26","1,832.26","1,832.26"
03/06/2014,"1,838.69","1,838.69","1,838.69","1,838.69"
03/05/2014,"1,829.11","1,829.11","1,829.11","1,829.11"
03/04/2014,"1,826.46","1,826.46","1,826.46","1,826.46"
03/03/2014,"1,824.69","1,824.69","1,824.69","1,824.69"
02/28/2014,"1,835.66","1,835.66","1,835.66","1,835.66"
02/27/2014,"1,831.66","1,831.66","1,831.66","1,831.66"
02/26/2014,"1,822.55","1,822.55","1,822.55","1,822.55"
02/25/2014,"1,833.75","1,833.75","1,833.75","1,833.75"
02/24/2014,"1,828.68","1,828.68","1,828.68","1,828.68"
02/21/2014,"1,830.74","1,830.74","1,830.74","1,830.74"
02/20/2014,"1,827.81","1,827.81","1,827.81","1,827.81"
02/19/2014,"1,829.45","1,829.45","1,829.45","1,829.45"
02/18/2014,"1,825.24","1,825.24","1,825.24","1,825.24"
02/17/2014,"1,827.48","1,827.48","1,827.48","1,827.48"
02/14/2014,"1,819.37","1,819.37","1,819.37","1,819.37"
02/13/2014,"1,817.15","1,817.15","1,817.15","1,817.15"
02/12/2014,"1,825.64","1,825.64","1,825.64","1,825.64"
02/11/2014,"1,824.17","1,824.17","1,824.17","1,824.17"
02/10/2014,"1,816.14","1,816.14","1,816.14","1,816.14"
