Date,Open,High,Low,Close
08/22/2011,"1,472.16","1,472.16","1,472.16","1,472.16"
08/19/2011,"1,483.98","1,483.98","1,483.98","1,483.98"
08/18/2011,"1,503.30","1,503.30","1,503.30","1,503.30"
08/17/2011,"1,503.07","1,503.07","1,503.07","1,503.07"
08/16/2011,"1,498.24","1,498.24","1,498.24","1,498.24"
08/15/2011,"1,499.74","1,499.74","1,499.74","1,499.74"
08/12/2011,"1,483.67","1,483.67","1,483.67","1,483.67"
08/11/2011,"1,476.46","1,476.46","1,476.46","1,476.46"
08/10/2011,"1,480.52","1,480.52","1,480.52","1,480.52"
08/09/2011,"1,472.14","1,472.14","1,472.14","1,472.14"
08/08/2011,"1,496.99","1,496.99","1,496.99","1,496.99"
08/05/2011,"1,524.43","1,524.43","1,524.43","1,524.43"
08/04/2011,"1,546.89","1,546.89","1,546.89","1,546.89"
08/03/2011,"1,545.10","1,545.10","1,545.10","1,545.10"
08/02/2011,"1,554.85","1,554.85","1,554.85","1,554.85"
08/01/2011,"1,558.01","1,558.01","1,558.01","1,558.01"
07/29/2011,"1,548.81","1,548.81","1,548.81","1,548.81"
07/28/2011,"1,551.91","1,551.91","1,551.91","1,551.91"
07/27/2011,"1,558.17","1,558.17","1,558.17","1,558.17"
07/26/2011,"1,561.77","1,561.77","1,561.77","1,561.77"
07/25/2011,"1,559.60","1,559.60","1,559.60","1,559.60"
07/22/2011,"1,565.06","1,565.06","1,565.06","1,565.06"
07/21/2011,"1,565.81","1,565.81","1,565.81","1,565.81"
07/20/2011,"1,562.59","1,562.59","1,562.59","1,562.59"
07/19/2011,"1,555.64","1,555.64","1,555.64","1,555.64"
07/18/2011,"1,562.58","1,562.58","1,562.58","1,562.58"
07/15/2011,"1,577.25","1,577.25","1,577.25","1,577.25"
07/14/2011,"1,579.84","1,579.84","1,579.84","1,579.84"
07/13/2011,"1,580.67","1,580.67","1,580.67","1,580.67"
07/12/2011,"1,578.10","1,578.10","1,578.10","1,578.10"
07/11/2011,"1,588.58","1,588.58","1,588.58","1,588.58"
07/08/2011,"1,594.74","1,594.74","1,594.74","1,594.74"
07/07/2011,"1,590.24","1,590.24","1,590.24","1,590.24"
07/06/2011,"1,591.34","1,591.34","1,591.34","1,591.34"
07/05/2011,"1,581.85","1,581.85","1,581.85","1,581.85"
07/04/2011,"1,582.35","1,582.35","1,582.35","1,582.35"
07/01/2011,"1,582.94","1,582.94","1,582.94","1,582.94"
06/30/2011,"1,579.07","1,579.07","1,579.07","1,579.07"
06/29/2011,"1,575.01","1,575.01","1,575.01","1,575.01"
06/28/2011,"1,570.02","1,570.02","1,570.02","1,570.02"
06/27/2011,"1,562.52","1,562.52","1,562.52","1,562.52"
06/24/2011,"1,564.66","1,564.66","1,564.66","1,564.66"
06/23/2011,"1,563.19","1,563.19","1,563.19","1,563.19"
06/22/2011,"1,567.35","1,567.35","1,567.35","1,567.35"
06/21/2011,"1,560.79","1,560.79","1,560.79","1,560.79"
06/20/2011,"1,559.19","1,559.19","1,559.19","1,559.19"
06/17/2011,"1,563.43","1,563.43","1,563.43","1,563.43"
06/16/2011,"1,554.24","1,554.24","1,554.24","1,554.24"
06/15/2011,"1,556.19","1,556.19","1,556.19","1,556.19"
