Date,Open,High,Low,Close
08/09/2021,"1,496.73","1,496.73","1,496.73","1,496.73"
08/06/2021,"1,489.80","1,489.80","1,489.80","1,489.80"
08/05/2021,"1,495.78","1,495.78","1,495.78","1,495.78"
08/04/2021,"1,491.33","1,491.33","1,491.33","1,491.33"
08/03/2021,"1,500.26","1,500.26","1,500.26","1,500.26"
08/02/2021,"1,493.00","1,493.00","1,493.00","1,493.00"
07/30/2021,"1,494.60","1,494.60","1,494.60","1,494.60"
07/29/2021,"1,512.93","1,512.93","1,512.93","1,512.93"
07/28/2021,"1,515.39","1,515.39","1,515.39","1,515.39"
07/27/2021,"1,514.60","1,514.60","1,514.60","1,514.60"
07/26/2021,"1,512.53","1,512.53","1,512.53","1,512.53"
07/23/2021,"1,523.44","1,523.44","1,523.44","1,523.44"
07/22/2021,"1,527.62","1,527.62","1,527.62","1,527.62"
07/21/2021,"1,516.52","1,516.52","1,516.52","1,516.52"
07/19/2021,"1,519.97","1,519.97","1,519.97","1,519.97"
07/16/2021,"1,522.48","1,522.48","1,522.48","1,522.48"
07/15/2021,"1,520.82","1,520.82","1,520.82","1,520.82"
07/14/2021,"1,512.32","1,512.32","1,512.32","1,512.32"
07/13/2021,"1,519.56","1,519.56","1,519.56","1,519.56"
07/12/2021,"1,512.89","1,512.89","1,512.89","1,512.89"
07/09/2021,"1,520.58","1,520.58","1,520.58","1,520.58"
07/08/2021,"1,508.71","1,508.71","1,508.71","1,508.71"
07/07/2021,"1,530.15","1,530.15","1,530.15","1,530.15"
07/06/2021,"1,531.63","1,531.63","1,531.63","1,531.63"
07/05/2021,"1,532.36","1,532.36","1,532.36","1,532.36"
07/02/2021,"1,533.35","1,533.35","1,533.35","1,533.35"
07/01/2021,"1,534.23","1,534.23","1,534.23","1,534.23"
06/30/2021,"1,532.63","1,532.63","1,532.63","1,532.63"
06/29/2021,"1,548.31","1,548.31","1,548.31","1,548.31"
06/28/2021,"1,544.71","1,544.71","1,544.71","1,544.71"
06/25/2021,"1,559.68","1,559.68","1,559.68","1,559.68"
06/24/2021,"1,555.71","1,555.71","1,555.71","1,555.71"
06/23/2021,"1,564.76","1,564.76","1,564.76","1,564.76"
06/22/2021,"1,574.02","1,574.02","1,574.02","1,574.02"
06/21/2021,"1,572.24","1,572.24","1,572.24","1,572.24"
06/18/2021,"1,589.05","1,589.05","1,589.05","1,589.05"
06/17/2021,"1,570.86","1,570.86","1,570.86","1,570.86"
06/16/2021,"1,578.32","1,578.32","1,578.32","1,578.32"
06/15/2021,"1,581.37","1,581.37","1,581.37","1,581.37"
06/14/2021,"1,582.46","1,582.46","1,582.46","1,582.46"
06/11/2021,"1,575.16","1,575.16","1,575.16","1,575.16"
06/10/2021,"1,579.90","1,579.90","1,579.90","1,579.90"
06/09/2021,"1,581.48","1,581.48","1,581.48","1,581.48"
06/08/2021,"1,587.96","1,587.96","1,587.96","1,587.96"
06/04/2021,"1,578.45","1,578.45","1,578.45","1,578.45"
06/03/2021,"1,590.57","1,590.57","1,590.57","1,590.57"
06/02/2021,"1,597.94","1,597.94","1,597.94","1,597.94"
06/01/2021,"1,585.90","1,585.90","1,585.90","1,585.90"
05/31/2021,"1,583.55","1,583.55","1,583.55","1,583.55"
05/28/2021,"1,594.44","1,594.44","1,594.44","1,594.44"
05/27/2021,"1,593.90","1,593.90","1,593.90","1,593.90"
05/25/2021,"1,577.82","1,577.82","1,577.82","1,577.82"
05/24/2021,"1,571.82","1,571.82","1,571.82","1,571.82"
05/21/2021,"1,562.17","1,562.17","1,562.17","1,562.17"
05/20/2021,"1,575.32","1,575.32","1,575.32","1,575.32"
05/19/2021,"1,580.52","1,580.52","1,580.52","1,580.52"
05/18/2021,"1,591.32","1,591.32","1,591.32","1,591.32"
05/17/2021,"1,583.46","1,583.46","1,583.46","1,583.46"
05/12/2021,"1,582.52","1,582.52","1,582.52","1,582.52"
05/11/2021,"1,577.64","1,577.64","1,577.64","1,577.64"
05/10/2021,"1,583.92","1,583.92","1,583.92","1,583.92"
05/07/2021,"1,587.45","1,587.45","1,587.45","1,587.45"
05/06/2021,"1,578.33","1,578.33","1,578.33","1,578.33"
05/05/2021,"1,575.67","1,575.67","1,575.67","1,575.67"
05/04/2021,"1,588.25","1,588.25","1,588.25","1,588.25"
05/03/2021,"1,590.73","1,590.73","1,590.73","1,590.73"
04/30/2021,"1,601.65","1,601.65","1,601.65","1,601.65"
04/28/2021,"1,608.50","1,608.50","1,608.50","1,608.50"
04/27/2021,"1,606.68","1,606.68","1,606.68","1,606.68"
04/26/2021,"1,623.47","1,623.47","1,623.47","1,623.47"
04/23/2021,"1,608.43","1,608.43","1,608.43","1,608.43"
04/22/2021,"1,607.73","1,607.73","1,607.73","1,607.73"
04/21/2021,"1,596.58","1,596.58","1,596.58","1,596.58"
04/20/2021,"1,607.57","1,607.57","1,607.57","1,607.57"
04/19/2021,"1,600.29","1,600.29","1,600.29","1,600.29"
04/16/2021,"1,608.38","1,608.38","1,608.38","1,608.38"
04/15/2021,"1,608.25","1,608.25","1,608.25","1,608.25"
04/14/2021,"1,598.28","1,598.28","1,598.28","1,598.28"
04/13/2021,"1,597.71","1,597.71","1,597.71","1,597.71"
04/12/2021,"1,608.42","1,608.42","1,608.42","1,608.42"
04/09/2021,"1,612.25","1,612.25","1,612.25","1,612.25"
04/08/2021,"1,602.40","1,602.40","1,602.40","1,602.40"
04/07/2021,"1,600.59","1,600.59","1,600.59","1,600.59"
04/06/2021,"1,578.91","1,578.91","1,578.91","1,578.91"
04/05/2021,"1,584.24","1,584.24","1,584.24","1,584.24"
04/02/2021,"1,585.35","1,585.35","1,585.35","1,585.35"
04/01/2021,"1,582.64","1,582.64","1,582.64","1,582.64"
03/31/2021,"1,573.51","1,573.51","1,573.51","1,573.51"
03/30/2021,"1,609.19","1,609.19","1,609.19","1,609.19"
03/29/2021,"1,611.28","1,611.28","1,611.28","1,611.28"
03/26/2021,"1,601.42","1,601.42","1,601.42","1,601.42"
03/25/2021,"1,597.73","1,597.73","1,597.73","1,597.73"
03/24/2021,"1,602.40","1,602.40","1,602.40","1,602.40"
03/23/2021,"1,595.29","1,595.29","1,595.29","1,595.29"
03/22/2021,"1,616.73","1,616.73","1,616.73","1,616.73"
03/19/2021,"1,626.19","1,626.19","1,626.19","1,626.19"
03/18/2021,"1,627.99","1,627.99","1,627.99","1,627.99"
03/17/2021,"1,624.97","1,624.97","1,624.97","1,624.97"
03/16/2021,"1,623.96","1,623.96","1,623.96","1,623.96"
03/15/2021,"1,620.92","1,620.92","1,620.92","1,620.92"
03/12/2021,"1,615.69","1,615.69","1,615.69","1,615.69"
03/11/2021,"1,629.41","1,629.41","1,629.41","1,629.41"
03/10/2021,"1,639.83","1,639.83","1,639.83","1,639.83"
03/09/2021,"1,624.78","1,624.78","1,624.78","1,624.78"
03/08/2021,"1,611.81","1,611.81","1,611.81","1,611.81"
03/05/2021,"1,600.12","1,600.12","1,600.12","1,600.12"
03/04/2021,"1,581.26","1,581.26","1,581.26","1,581.26"
03/03/2021,"1,588.45","1,588.45","1,588.45","1,588.45"
03/02/2021,"1,569.87","1,569.87","1,569.87","1,569.87"
03/01/2021,"1,567.14","1,567.14","1,567.14","1,567.14"
02/26/2021,"1,577.75","1,577.75","1,577.75","1,577.75"
02/25/2021,"1,581.54","1,581.54","1,581.54","1,581.54"
02/24/2021,"1,557.55","1,557.55","1,557.55","1,557.55"
02/23/2021,"1,565.05","1,565.05","1,565.05","1,565.05"
02/22/2021,"1,570.46","1,570.46","1,570.46","1,570.46"
02/19/2021,"1,584.93","1,584.93","1,584.93","1,584.93"
02/18/2021,"1,575.84","1,575.84","1,575.84","1,575.84"
02/17/2021,"1,595.29","1,595.29","1,595.29","1,595.29"
02/16/2021,"1,606.14","1,606.14","1,606.14","1,606.14"
02/15/2021,"1,608.07","1,608.07","1,608.07","1,608.07"
02/11/2021,"1,599.42","1,599.42","1,599.42","1,599.42"
02/10/2021,"1,596.85","1,596.85","1,596.85","1,596.85"
02/09/2021,"1,586.13","1,586.13","1,586.13","1,586.13"
02/08/2021,"1,573.33","1,573.33","1,573.33","1,573.33"
02/05/2021,"1,578.63","1,578.63","1,578.63","1,578.63"
02/04/2021,"1,584.90","1,584.90","1,584.90","1,584.90"
02/03/2021,"1,582.99","1,582.99","1,582.99","1,582.99"
02/02/2021,"1,580.49","1,580.49","1,580.49","1,580.49"
01/29/2021,"1,566.40","1,566.40","1,566.40","1,566.40"
01/27/2021,"1,580.62","1,580.62","1,580.62","1,580.62"
01/26/2021,"1,575.31","1,575.31","1,575.31","1,575.31"
01/25/2021,"1,576.62","1,576.62","1,576.62","1,576.62"
01/22/2021,"1,596.74","1,596.74","1,596.74","1,596.74"
01/21/2021,"1,594.80","1,594.80","1,594.80","1,594.80"
01/20/2021,"1,601.54","1,601.54","1,601.54","1,601.54"
01/19/2021,"1,601.88","1,601.88","1,601.88","1,601.88"
01/18/2021,"1,609.52","1,609.52","1,609.52","1,609.52"
01/15/2021,"1,627.01","1,627.01","1,627.01","1,627.01"
