Date,Open,High,Low,Close
08/15/2016,"1,690.33","1,690.33","1,690.33","1,690.33"
08/12/2016,"1,684.15","1,684.15","1,684.15","1,684.15"
08/11/2016,"1,678.80","1,678.80","1,678.80","1,678.80"
08/10/2016,"1,673.03","1,673.03","1,673.03","1,673.03"
08/09/2016,"1,671.71","1,671.71","1,671.71","1,671.71"
08/08/2016,"1,672.68","1,672.68","1,672.68","1,672.68"
08/05/2016,"1,664.04","1,664.04","1,664.04","1,664.04"
08/04/2016,"1,655.29","1,655.29","1,655.29","1,655.29"
08/03/2016,"1,648.50","1,648.50","1,648.50","1,648.50"
08/02/2016,"1,660.23","1,660.23","1,660.23","1,660.23"
08/01/2016,"1,665.23","1,665.23","1,665.23","1,665.23"
07/29/2016,"1,653.26","1,653.26","1,653.26","1,653.26"
07/28/2016,"1,658.50","1,658.50","1,658.50","1,658.50"
07/27/2016,"1,663.56","1,663.56","1,663.56","1,663.56"
07/26/2016,"1,661.42","1,661.42","1,661.42","1,661.42"
07/25/2016,"1,668.26","1,668.26","1,668.26","1,668.26"
07/22/2016,"1,657.42","1,657.42","1,657.42","1,657.42"
07/21/2016,"1,657.54","1,657.54","1,657.54","1,657.54"
07/20/2016,"1,669.61","1,669.61","1,669.61","1,669.61"
07/19/2016,"1,670.55","1,670.55","1,670.55","1,670.55"
07/18/2016,"1,670.84","1,670.84","1,670.84","1,670.84"
07/15/2016,"1,668.40","1,668.40","1,668.40","1,668.40"
07/14/2016,"1,654.78","1,654.78","1,654.78","1,654.78"
07/13/2016,"1,660.39","1,660.39","1,660.39","1,660.39"
07/12/2016,"1,653.97","1,653.97","1,653.97","1,653.97"
07/11/2016,"1,653.87","1,653.87","1,653.87","1,653.87"
07/08/2016,"1,644.54","1,644.54","1,644.54","1,644.54"
07/07/2016,"1,650.71","1,650.71","1,650.71","1,650.71"
07/06/2016,"1,650.71","1,650.71","1,650.71","1,650.71"
07/05/2016,"1,650.71","1,650.71","1,650.71","1,650.71"
07/04/2016,"1,654.84","1,654.84","1,654.84","1,654.84"
07/01/2016,"1,646.22","1,646.22","1,646.22","1,646.22"
06/30/2016,"1,654.08","1,654.08","1,654.08","1,654.08"
06/29/2016,"1,642.21","1,642.21","1,642.21","1,642.21"
06/28/2016,"1,634.04","1,634.04","1,634.04","1,634.04"
06/27/2016,"1,629.52","1,629.52","1,629.52","1,629.52"
06/24/2016,"1,634.05","1,634.05","1,634.05","1,634.05"
06/23/2016,"1,639.98","1,639.98","1,639.98","1,639.98"
06/22/2016,"1,637.69","1,637.69","1,637.69","1,637.69"
06/21/2016,"1,637.69","1,637.69","1,637.69","1,637.69"
06/20/2016,"1,634.23","1,634.23","1,634.23","1,634.23"
06/17/2016,"1,624.18","1,624.18","1,624.18","1,624.18"
06/16/2016,"1,614.90","1,614.90","1,614.90","1,614.90"
06/15/2016,"1,627.96","1,627.96","1,627.96","1,627.96"
06/14/2016,"1,626.11","1,626.11","1,626.11","1,626.11"
06/13/2016,"1,629.77","1,629.77","1,629.77","1,629.77"
06/10/2016,"1,641.22","1,641.22","1,641.22","1,641.22"
06/09/2016,"1,650.51","1,650.51","1,650.51","1,650.51"
06/08/2016,"1,657.85","1,657.85","1,657.85","1,657.85"
06/07/2016,"1,660.62","1,660.62","1,660.62","1,660.62"
06/06/2016,"1,648.99","1,648.99","1,648.99","1,648.99"
06/03/2016,"1,636.46","1,636.46","1,636.46","1,636.46"
06/02/2016,"1,630.53","1,630.53","1,630.53","1,630.53"
06/01/2016,"1,626.50","1,626.50","1,626.50","1,626.50"
05/31/2016,"1,626.00","1,626.00","1,626.00","1,626.00"
05/30/2016,"1,629.87","1,629.87","1,629.87","1,629.87"
05/27/2016,"1,637.19","1,637.19","1,637.19","1,637.19"
05/26/2016,"1,631.09","1,631.09","1,631.09","1,631.09"
05/25/2016,"1,630.96","1,630.96","1,630.96","1,630.96"
05/24/2016,"1,625.84","1,625.84","1,625.84","1,625.84"
05/23/2016,"1,634.89","1,634.89","1,634.89","1,634.89"
05/20/2016,"1,628.79","1,628.79","1,628.79","1,628.79"
05/19/2016,"1,633.76","1,633.76","1,633.76","1,633.76"
05/18/2016,"1,635.72","1,635.72","1,635.72","1,635.72"
05/17/2016,"1,633.39","1,633.39","1,633.39","1,633.39"
05/16/2016,"1,621.21","1,621.21","1,621.21","1,621.21"
05/13/2016,"1,628.26","1,628.26","1,628.26","1,628.26"
05/12/2016,"1,648.98","1,648.98","1,648.98","1,648.98"
05/11/2016,"1,644.58","1,644.58","1,644.58","1,644.58"
05/10/2016,"1,635.84","1,635.84","1,635.84","1,635.84"
05/09/2016,"1,632.19","1,632.19","1,632.19","1,632.19"
05/06/2016,"1,649.36","1,649.36","1,649.36","1,649.36"
05/05/2016,"1,645.09","1,645.09","1,645.09","1,645.09"
05/04/2016,"1,657.58","1,657.58","1,657.58","1,657.58"
05/03/2016,"1,651.44","1,651.44","1,651.44","1,651.44"
05/02/2016,"1,672.72","1,672.72","1,672.72","1,672.72"
04/29/2016,"1,672.72","1,672.72","1,672.72","1,672.72"
04/28/2016,"1,674.76","1,674.76","1,674.76","1,674.76"
04/27/2016,"1,692.34","1,692.34","1,692.34","1,692.34"
04/26/2016,"1,692.50","1,692.50","1,692.50","1,692.50"
04/25/2016,"1,714.51","1,714.51","1,714.51","1,714.51"
04/22/2016,"1,717.96","1,717.96","1,717.96","1,717.96"
04/21/2016,"1,721.47","1,721.47","1,721.47","1,721.47"
04/20/2016,"1,708.91","1,708.91","1,708.91","1,708.91"
