Date,Open,High,Low,Close
08/13/2019,"1,592.88","1,592.88","1,592.88","1,592.88"
08/09/2019,"1,615.05","1,615.05","1,615.05","1,615.05"
08/08/2019,"1,616.02","1,616.02","1,616.02","1,616.02"
08/07/2019,"1,604.70","1,604.70","1,604.70","1,604.70"
08/06/2019,"1,611.79","1,611.79","1,611.79","1,611.79"
08/05/2019,"1,610.41","1,610.41","1,610.41","1,610.41"
08/02/2019,"1,626.76","1,626.76","1,626.76","1,626.76"
08/01/2019,"1,639.07","1,639.07","1,639.07","1,639.07"
07/31/2019,"1,634.87","1,634.87","1,634.87","1,634.87"
07/29/2019,"1,642.69","1,642.69","1,642.69","1,642.69"
07/26/2019,"1,647.96","1,647.96","1,647.96","1,647.96"
07/25/2019,"1,656.58","1,656.58","1,656.58","1,656.58"
07/24/2019,"1,652.41","1,652.41","1,652.41","1,652.41"
07/23/2019,"1,655.67","1,655.67","1,655.67","1,655.67"
07/22/2019,"1,655.40","1,655.40","1,655.40","1,655.40"
07/19/2019,"1,658.19","1,658.19","1,658.19","1,658.19"
07/18/2019,"1,648.93","1,648.93","1,648.93","1,648.93"
07/17/2019,"1,657.53","1,657.53","1,657.53","1,657.53"
07/16/2019,"1,668.94","1,668.94","1,668.94","1,668.94"
07/15/2019,"1,672.37","1,672.37","1,672.37","1,672.37"
07/12/2019,"1,669.45","1,669.45","1,669.45","1,669.45"
07/11/2019,"1,679.26","1,679.26","1,679.26","1,679.26"
07/10/2019,"1,678.97","1,678.97","1,678.97","1,678.97"
07/09/2019,"1,682.87","1,682.87","1,682.87","1,682.87"
07/08/2019,"1,677.64","1,677.64","1,677.64","1,677.64"
07/05/2019,"1,682.53","1,682.53","1,682.53","1,682.53"
07/04/2019,"1,687.48","1,687.48","1,687.48","1,687.48"
07/03/2019,"1,690.05","1,690.05","1,690.05","1,690.05"
07/02/2019,"1,691.00","1,691.00","1,691.00","1,691.00"
07/01/2019,"1,683.62","1,683.62","1,683.62","1,683.62"
06/28/2019,"1,672.13","1,672.13","1,672.13","1,672.13"
06/27/2019,"1,672.70","1,672.70","1,672.70","1,672.70"
06/26/2019,"1,674.49","1,674.49","1,674.49","1,674.49"
06/25/2019,"1,676.61","1,676.61","1,676.61","1,676.61"
06/24/2019,"1,676.13","1,676.13","1,676.13","1,676.13"
06/21/2019,"1,682.23","1,682.23","1,682.23","1,682.23"
06/20/2019,"1,675.43","1,675.43","1,675.43","1,675.43"
06/19/2019,"1,666.54","1,666.54","1,666.54","1,666.54"
06/18/2019,"1,652.76","1,652.76","1,652.76","1,652.76"
06/17/2019,"1,638.40","1,638.40","1,638.40","1,638.40"
06/14/2019,"1,638.63","1,638.63","1,638.63","1,638.63"
06/13/2019,"1,643.74","1,643.74","1,643.74","1,643.74"
06/12/2019,"1,650.74","1,650.74","1,650.74","1,650.74"
06/11/2019,"1,651.20","1,651.20","1,651.20","1,651.20"
06/10/2019,"1,655.47","1,655.47","1,655.47","1,655.47"
06/07/2019,"1,649.33","1,649.33","1,649.33","1,649.33"
06/04/2019,"1,644.09","1,644.09","1,644.09","1,644.09"
06/03/2019,"1,655.31","1,655.31","1,655.31","1,655.31"
05/31/2019,"1,650.76","1,650.76","1,650.76","1,650.76"
05/30/2019,"1,636.50","1,636.50","1,636.50","1,636.50"
05/29/2019,"1,623.67","1,623.67","1,623.67","1,623.67"
05/28/2019,"1,614.57","1,614.57","1,602.15","1,614.57"
05/27/2019,"1,601.35","1,601.35","1,601.35","1,601.35"
05/24/2019,"1,598.32","1,598.32","1,598.32","1,598.32"
05/23/2019,"1,601.87","1,601.87","1,601.87","1,601.87"
05/21/2019,"1,603.74","1,603.74","1,603.74","1,603.74"
05/17/2019,"1,605.36","1,605.36","1,605.36","1,605.36"
05/16/2019,"1,599.19","1,599.19","1,599.19","1,599.19"
05/15/2019,"1,611.43","1,611.43","1,611.43","1,611.43"
05/14/2019,"1,599.19","1,599.19","1,599.19","1,599.19"
05/13/2019,"1,601.09","1,601.09","1,601.09","1,601.09"
05/10/2019,"1,610.27","1,610.27","1,610.27","1,610.27"
05/09/2019,"1,618.53","1,618.53","1,618.53","1,618.53"
05/08/2019,"1,633.55","1,633.55","1,633.55","1,633.55"
05/07/2019,"1,639.37","1,639.37","1,639.37","1,639.37"
05/06/2019,"1,632.80","1,632.80","1,632.80","1,632.80"
05/03/2019,"1,637.30","1,637.30","1,637.30","1,637.30"
05/02/2019,"1,642.46","1,644.35","1,631.27","1,632.24"
04/30/2019,"1,642.29","1,642.29","1,642.29","1,642.29"
04/29/2019,"1,637.40","1,637.40","1,637.40","1,637.40"
04/26/2019,"1,638.38","1,638.38","1,638.38","1,638.38"
04/25/2019,"1,635.68","1,635.68","1,635.68","1,635.68"
04/24/2019,"1,638.01","1,638.01","1,638.01","1,638.01"
04/23/2019,"1,627.44","1,627.44","1,627.44","1,627.44"
04/22/2019,"1,622.06","1,622.06","1,622.06","1,622.06"
04/19/2019,"1,622.07","1,622.07","1,622.07","1,622.07"
04/18/2019,"1,619.73","1,619.73","1,619.73","1,619.73"
04/17/2019,"1,620.90","1,620.90","1,620.90","1,620.90"
04/16/2019,"1,629.46","1,629.46","1,629.46","1,629.46"
04/15/2019,"1,631.33","1,631.33","1,631.33","1,631.33"
04/12/2019,"1,630.17","1,630.17","1,630.17","1,630.17"
04/11/2019,"1,624.23","1,624.23","1,624.23","1,624.23"
04/10/2019,"1,639.46","1,639.46","1,639.46","1,639.46"
04/09/2019,"1,641.94","1,641.94","1,641.94","1,641.94"
04/08/2019,"1,644.35","1,644.35","1,644.35","1,644.35"
04/05/2019,"1,641.81","1,641.81","1,641.81","1,641.81"
04/04/2019,"1,645.07","1,645.07","1,645.07","1,645.07"
04/03/2019,"1,643.21","1,643.21","1,643.21","1,643.21"
04/02/2019,"1,632.83","1,632.83","1,632.83","1,632.83"
04/01/2019,"1,628.66","1,628.66","1,628.66","1,628.66"
03/29/2019,"1,643.63","1,643.63","1,643.63","1,643.63"
03/28/2019,"1,641.33","1,641.33","1,641.33","1,641.33"
03/27/2019,"1,642.73","1,642.73","1,642.73","1,642.73"
03/26/2019,"1,649.94","1,649.94","1,649.94","1,649.94"
03/25/2019,"1,649.15","1,649.15","1,649.15","1,649.15"
03/22/2019,"1,666.66","1,666.66","1,666.66","1,666.66"
03/21/2019,"1,663.66","1,663.66","1,663.66","1,663.66"
03/20/2019,"1,684.21","1,684.21","1,684.21","1,684.21"
03/19/2019,"1,687.68","1,687.68","1,687.68","1,687.68"
03/18/2019,"1,690.94","1,690.94","1,690.94","1,690.94"
03/15/2019,"1,680.54","1,680.54","1,680.54","1,680.54"
03/14/2019,"1,674.52","1,674.52","1,674.52","1,674.52"
03/13/2019,"1,678.24","1,678.24","1,678.24","1,678.24"
03/12/2019,"1,671.28","1,671.28","1,671.28","1,671.28"
03/11/2019,"1,664.63","1,664.63","1,664.63","1,664.63"
03/08/2019,"1,679.90","1,679.90","1,679.90","1,679.90"
03/07/2019,"1,686.95","1,686.95","1,686.95","1,686.95"
03/06/2019,"1,686.82","1,686.82","1,686.82","1,686.82"
03/05/2019,"1,685.62","1,685.62","1,685.62","1,685.62"
03/04/2019,"1,693.99","1,693.99","1,693.99","1,693.99"
03/01/2019,"1,700.76","1,700.76","1,700.76","1,700.76"
02/28/2019,"1,707.73","1,707.73","1,707.73","1,707.73"
02/27/2019,"1,713.45","1,713.45","1,713.45","1,713.45"
02/26/2019,"1,719.00","1,719.00","1,719.00","1,719.00"
02/25/2019,"1,724.58","1,724.58","1,724.58","1,724.58"
02/22/2019,"1,721.42","1,721.42","1,721.42","1,721.42"
02/21/2019,"1,730.68","1,730.68","1,730.68","1,730.68"
02/20/2019,"1,726.18","1,726.18","1,726.18","1,726.18"
02/19/2019,"1,706.56","1,706.56","1,706.56","1,706.56"
02/18/2019,"1,692.74","1,692.74","1,692.74","1,692.74"
02/15/2019,"1,688.83","1,688.83","1,688.83","1,688.83"
02/14/2019,"1,689.06","1,689.06","1,689.06","1,689.06"
02/13/2019,"1,685.30","1,685.30","1,685.30","1,685.30"
02/12/2019,"1,687.41","1,687.41","1,687.41","1,687.41"
02/11/2019,"1,688.56","1,688.56","1,688.56","1,688.56"
02/08/2019,"1,686.52","1,686.52","1,686.52","1,686.52"
02/07/2019,"1,693.39","1,693.39","1,693.39","1,693.39"
02/06/2019,"1,683.61","1,683.61","1,683.61","1,683.61"
02/05/2019,"1,683.61","1,683.61","1,683.61","1,683.61"
02/04/2019,"1,683.61","1,683.61","1,683.61","1,683.61"
02/01/2019,"1,683.53","1,683.53","1,683.53","1,683.53"
01/31/2019,"1,683.53","1,683.53","1,683.53","1,683.53"
01/30/2019,"1,684.11","1,684.11","1,684.11","1,684.11"
01/29/2019,"1,690.41","1,690.41","1,690.41","1,690.41"
01/28/2019,"1,697.50","1,697.50","1,697.50","1,697.50"
01/25/2019,"1,701.03","1,701.03","1,701.03","1,701.03"
01/24/2019,"1,693.59","1,693.59","1,693.59","1,693.59"
01/23/2019,"1,688.14","1,688.14","1,688.14","1,688.14"
01/22/2019,"1,702.12","1,702.12","1,702.12","1,702.12"
01/18/2019,"1,692.22","1,692.22","1,692.22","1,692.22"
01/17/2019,"1,682.97","1,682.97","1,682.97","1,682.97"
01/16/2019,"1,673.08","1,673.08","1,673.08","1,673.08"
01/15/2019,"1,679.42","1,679.42","1,679.42","1,679.42"
01/14/2019,"1,676.16","1,676.16","1,676.16","1,676.16"
01/11/2019,"1,683.22","1,683.22","1,683.22","1,683.22"
01/10/2019,"1,678.88","1,678.88","1,678.88","1,678.88"
01/09/2019,"1,667.83","1,667.83","1,667.83","1,667.83"
01/08/2019,"1,672.76","1,672.76","1,672.76","1,672.76"
01/07/2019,"1,679.17","1,679.17","1,679.17","1,679.17"
01/04/2019,"1,669.78","1,669.78","1,669.78","1,669.78"
01/03/2019,"1,675.83","1,675.83","1,675.83","1,675.83"
01/02/2019,"1,668.11","1,668.11","1,668.11","1,668.11"
12/31/2018,"1,690.58","1,690.58","1,690.58","1,690.58"
12/28/2018,"1,692.07","1,692.07","1,692.07","1,692.07"
12/27/2018,"1,690.72","1,690.72","1,690.72","1,690.72"
12/26/2018,"1,672.60","1,672.60","1,672.60","1,672.60"
12/24/2018,"1,683.82","1,683.82","1,683.82","1,683.82"
12/21/2018,"1,670.28","1,670.28","1,670.28","1,670.28"
12/20/2018,"1,650.56","1,650.56","1,650.56","1,650.56"
12/19/2018,"1,655.66","1,655.66","1,655.66","1,655.66"
12/18/2018,"1,635.31","1,635.31","1,635.31","1,635.31"
12/17/2018,"1,641.62","1,641.62","1,641.62","1,641.62"
12/14/2018,"1,661.96","1,661.96","1,661.96","1,661.96"
12/13/2018,"1,676.00","1,676.00","1,676.00","1,676.00"
12/12/2018,"1,663.27","1,663.27","1,663.27","1,663.27"
12/11/2018,"1,652.63","1,652.63","1,652.63","1,652.63"
12/10/2018,"1,663.31","1,663.31","1,663.31","1,663.31"
12/07/2018,"1,680.54","1,680.54","1,680.54","1,680.54"
12/06/2018,"1,683.34","1,683.34","1,683.34","1,683.34"
12/05/2018,"1,688.27","1,688.27","1,688.27","1,688.27"
12/04/2018,"1,694.99","1,694.99","1,694.99","1,694.99"
12/03/2018,"1,699.72","1,699.72","1,699.72","1,699.72"
11/30/2018,"1,679.86","1,679.86","1,679.86","1,679.86"
11/29/2018,"1,696.34","1,696.34","1,696.34","1,696.34"
11/28/2018,"1,686.55","1,686.55","1,686.55","1,686.55"
11/27/2018,"1,684.97","1,684.97","1,684.97","1,684.97"
11/26/2018,"1,701.99","1,701.99","1,701.99","1,701.99"
11/23/2018,"1,695.88","1,695.88","1,695.88","1,695.88"
11/22/2018,"1,695.62","1,695.62","1,695.62","1,695.62"
11/21/2018,"1,695.37","1,695.37","1,695.37","1,695.37"
11/20/2018,"1,710.71","1,710.71","1,710.71","1,710.71"
11/19/2018,"1,710.71","1,710.71","1,710.71","1,710.71"
11/16/2018,"1,706.38","1,706.38","1,706.38","1,706.38"
11/15/2018,"1,694.21","1,694.21","1,694.21","1,694.21"
11/14/2018,"1,688.41","1,688.41","1,688.41","1,688.41"
11/13/2018,"1,687.57","1,687.57","1,687.57","1,687.57"
11/12/2018,"1,696.14","1,696.14","1,696.14","1,696.14"
11/09/2018,"1,708.09","1,708.09","1,708.09","1,708.09"
11/08/2018,"1,721.42","1,721.42","1,721.42","1,721.42"
11/07/2018,"1,714.88","1,714.88","1,714.88","1,714.88"
11/06/2018,"1,708.80","1,708.80","1,708.80","1,708.80"
11/05/2018,"1,708.80","1,708.80","1,708.80","1,708.80"
11/02/2018,"1,713.87","1,713.87","1,713.87","1,713.87"
11/01/2018,"1,706.92","1,706.92","1,706.92","1,706.92"
10/31/2018,"1,709.27","1,709.27","1,709.27","1,709.27"
10/30/2018,"1,685.94","1,685.94","1,685.94","1,685.94"
10/29/2018,"1,683.73","1,683.73","1,683.73","1,683.73"
10/26/2018,"1,683.06","1,683.06","1,683.06","1,683.06"
10/25/2018,"1,686.59","1,686.59","1,686.59","1,686.59"
10/24/2018,"1,690.04","1,690.04","1,690.04","1,690.04"
10/23/2018,"1,697.60","1,697.60","1,697.60","1,697.60"
10/22/2018,"1,722.47","1,722.47","1,722.47","1,722.47"
10/19/2018,"1,732.14","1,732.14","1,732.14","1,732.14"
10/18/2018,"1,738.01","1,738.01","1,738.01","1,738.01"
10/17/2018,"1,740.59","1,740.59","1,740.59","1,740.59"
10/16/2018,"1,736.84","1,736.84","1,736.84","1,736.84"
10/15/2018,"1,728.74","1,728.74","1,728.74","1,728.74"
10/12/2018,"1,730.74","1,730.74","1,730.74","1,730.74"
10/11/2018,"1,708.49","1,708.49","1,708.49","1,708.49"
10/10/2018,"1,735.18","1,735.18","1,735.18","1,735.18"
10/09/2018,"1,774.15","1,774.15","1,774.15","1,774.15"
10/08/2018,"1,775.75","1,775.75","1,775.75","1,775.75"
10/05/2018,"1,777.15","1,777.15","1,777.15","1,777.15"
10/04/2018,"1,790.11","1,790.11","1,790.11","1,790.11"
10/03/2018,"1,796.30","1,796.30","1,796.30","1,796.30"
10/02/2018,"1,798.15","1,798.15","1,798.15","1,798.15"
10/01/2018,"1,792.46","1,792.46","1,792.46","1,792.46"
09/28/2018,"1,793.15","1,793.15","1,793.15","1,793.15"
09/27/2018,"1,798.64","1,798.64","1,798.64","1,798.64"
09/26/2018,"1,798.72","1,798.72","1,798.72","1,798.72"
09/25/2018,"1,794.47","1,794.47","1,794.47","1,794.47"
09/24/2018,"1,800.17","1,800.17","1,800.17","1,800.17"
09/21/2018,"1,810.64","1,810.64","1,810.64","1,810.64"
09/20/2018,"1,803.70","1,803.70","1,803.70","1,803.70"
09/19/2018,"1,800.71","1,800.71","1,800.71","1,800.71"
09/18/2018,"1,792.94","1,792.94","1,792.94","1,792.94"
09/17/2018,"1,803.76","1,803.76","1,803.76","1,803.76"
09/14/2018,"1,803.76","1,803.76","1,803.76","1,803.76"
09/13/2018,"1,792.60","1,792.60","1,792.60","1,792.60"
09/12/2018,"1,785.25","1,785.25","1,785.25","1,785.25"
09/11/2018,"1,799.17","1,799.17","1,799.17","1,799.17"
09/10/2018,"1,799.17","1,799.17","1,799.17","1,799.17"
09/07/2018,"1,799.17","1,799.17","1,799.17","1,799.17"
09/06/2018,"1,798.57","1,798.57","1,798.57","1,798.57"
09/05/2018,"1,795.50","1,795.50","1,795.50","1,795.50"
09/04/2018,"1,812.76","1,812.76","1,812.76","1,812.76"
09/03/2018,"1,813.58","1,813.58","1,813.58","1,813.58"
08/31/2018,"1,819.66","1,819.66","1,819.66","1,819.66"
08/30/2018,"1,819.66","1,819.66","1,819.66","1,819.66"
08/29/2018,"1,820.64","1,820.64","1,820.64","1,820.64"
08/28/2018,"1,826.90","1,826.90","1,826.90","1,826.90"
08/27/2018,"1,811.60","1,811.60","1,811.60","1,811.60"
08/24/2018,"1,808.59","1,808.59","1,808.59","1,808.59"
08/23/2018,"1,810.87","1,810.87","1,810.87","1,810.87"
08/22/2018,"1,798.11","1,798.11","1,798.11","1,798.11"
08/21/2018,"1,798.11","1,798.11","1,798.11","1,798.11"
08/20/2018,"1,787.58","1,787.58","1,787.58","1,787.58"
08/17/2018,"1,783.47","1,783.47","1,783.47","1,783.47"
08/16/2018,"1,777.27","1,777.27","1,777.27","1,777.27"
08/15/2018,"1,785.94","1,785.94","1,785.94","1,785.94"
08/14/2018,"1,783.78","1,783.78","1,783.78","1,783.78"
08/13/2018,"1,783.34","1,783.34","1,783.34","1,783.34"
