Date,Open,High,Low,Close
08/25/2008,"1,083.32","1,088.40","1,075.63","1,078.73"
08/22/2008,"1,075.48","1,087.05","1,074.93","1,085.60"
08/21/2008,"1,074.60","1,077.33","1,071.31","1,071.43"
08/20/2008,"1,068.60","1,073.37","1,065.86","1,073.21"
08/19/2008,"1,082.88","1,082.88","1,064.58","1,069.42"
08/18/2008,"1,093.28","1,096.15","1,078.67","1,084.36"
08/15/2008,"1,107.98","1,111.72","1,094.35","1,095.05"
08/14/2008,"1,114.89","1,116.77","1,106.25","1,109.43"
08/13/2008,"1,117.41","1,121.31","1,106.06","1,112.53"
08/12/2008,"1,126.67","1,127.35","1,116.04","1,118.78"
08/11/2008,"1,120.78","1,128.72","1,120.78","1,127.46"
08/08/2008,"1,124.29","1,129.04","1,118.50","1,120.31"
08/07/2008,"1,130.17","1,133.73","1,119.96","1,129.56"
08/06/2008,"1,134.50","1,138.18","1,129.87","1,133.59"
08/05/2008,"1,148.11","1,149.59","1,123.67","1,128.86"
08/04/2008,"1,157.49","1,157.55","1,147.74","1,148.68"
08/01/2008,"1,159.35","1,160.11","1,155.15","1,159.10"
07/31/2008,"1,161.45","1,164.64","1,157.94","1,163.09"
07/30/2008,"1,155.58","1,163.31","1,155.58","1,159.94"
07/29/2008,"1,148.53","1,150.80","1,143.55","1,150.80"
07/28/2008,"1,142.07","1,157.61","1,141.85","1,154.09"
07/25/2008,"1,130.46","1,141.75","1,130.46","1,141.75"
07/24/2008,"1,138.33","1,141.59","1,131.93","1,141.59"
07/23/2008,"1,117.61","1,139.41","1,116.14","1,139.41"
07/22/2008,"1,105.65","1,112.51","1,103.85","1,109.57"
07/21/2008,"1,104.82","1,108.65","1,089.47","1,103.48"
07/18/2008,"1,122.41","1,123.19","1,100.19","1,105.04"
07/17/2008,"1,125.38","1,126.46","1,111.62","1,121.17"
07/16/2008,"1,126.03","1,129.97","1,118.36","1,119.42"
07/15/2008,"1,145.70","1,147.72","1,127.60","1,127.60"
07/14/2008,"1,147.50","1,148.70","1,141.98","1,144.00"
07/11/2008,"1,137.61","1,153.30","1,136.50","1,150.39"
07/10/2008,"1,134.73","1,141.97","1,129.93","1,135.49"
07/09/2008,"1,126.59","1,139.81","1,122.59","1,139.81"
