Date,Open,High,Low,Close
06/03/2015,"1,749.17","1,749.17","1,749.17","1,749.17"
06/02/2015,"1,741.37","1,741.37","1,741.37","1,741.37"
06/01/2015,"1,743.41","1,743.41","1,743.41","1,743.41"
05/29/2015,"1,747.52","1,747.52","1,747.52","1,747.52"
05/28/2015,"1,755.56","1,755.56","1,755.56","1,755.56"
05/27/2015,"1,755.05","1,755.05","1,755.05","1,755.05"
05/26/2015,"1,764.07","1,764.07","1,764.07","1,764.07"
05/25/2015,"1,767.38","1,767.38","1,767.38","1,767.38"
05/22/2015,"1,787.50","1,787.50","1,787.50","1,787.50"
05/21/2015,"1,795.04","1,795.04","1,795.04","1,795.04"
05/20/2015,"1,810.11","1,810.11","1,810.11","1,810.11"
05/19/2015,"1,809.72","1,809.72","1,809.72","1,809.72"
05/18/2015,"1,823.50","1,823.50","1,823.50","1,823.50"
05/15/2015,"1,811.92","1,811.92","1,811.92","1,811.92"
05/14/2015,"1,807.55","1,807.55","1,807.55","1,807.55"
05/13/2015,"1,803.02","1,803.02","1,803.02","1,803.02"
05/12/2015,"1,798.61","1,798.61","1,798.61","1,798.61"
05/11/2015,"1,805.49","1,805.49","1,805.49","1,805.49"
05/08/2015,"1,807.65","1,807.65","1,807.65","1,807.65"
05/07/2015,"1,805.10","1,805.10","1,805.10","1,805.10"
05/06/2015,"1,820.97","1,820.97","1,820.97","1,820.97"
05/05/2015,"1,827.42","1,827.42","1,827.42","1,827.42"
05/04/2015,"1,818.27","1,818.27","1,818.27","1,818.27"
05/01/2015,"1,818.27","1,818.27","1,818.27","1,818.27"
04/30/2015,"1,818.27","1,818.27","1,818.27","1,818.27"
04/29/2015,"1,842.93","1,842.93","1,842.93","1,842.93"
04/28/2015,"1,855.06","1,855.06","1,855.06","1,855.06"
04/27/2015,"1,859.58","1,859.58","1,859.58","1,859.58"
04/24/2015,"1,862.58","1,862.58","1,862.58","1,862.58"
04/23/2015,"1,846.08","1,846.08","1,846.08","1,846.08"
04/22/2015,"1,854.77","1,854.77","1,854.77","1,854.77"
04/21/2015,"1,862.80","1,862.80","1,862.80","1,862.80"
04/20/2015,"1,848.66","1,848.66","1,848.66","1,848.66"
04/17/2015,"1,845.86","1,845.86","1,845.86","1,845.86"
04/16/2015,"1,847.94","1,847.94","1,847.94","1,847.94"
04/15/2015,"1,840.13","1,840.13","1,840.13","1,840.13"
04/14/2015,"1,839.61","1,839.61","1,839.61","1,839.61"
04/13/2015,"1,842.08","1,842.08","1,842.08","1,842.08"
04/10/2015,"1,844.31","1,844.31","1,844.31","1,844.31"
04/09/2015,"1,849.39","1,849.39","1,849.39","1,849.39"
04/08/2015,"1,850.31","1,850.31","1,850.31","1,850.31"
04/07/2015,"1,856.51","1,856.51","1,856.51","1,856.51"
04/06/2015,"1,842.94","1,842.94","1,842.94","1,842.94"
04/03/2015,"1,834.52","1,834.52","1,834.52","1,834.52"
04/02/2015,"1,831.97","1,831.97","1,831.97","1,831.97"
04/01/2015,"1,826.31","1,826.31","1,826.31","1,826.31"
03/31/2015,"1,830.78","1,830.78","1,830.78","1,830.78"
03/30/2015,"1,821.83","1,821.83","1,821.83","1,821.83"
03/27/2015,"1,813.37","1,813.37","1,813.37","1,813.37"
03/26/2015,"1,818.42","1,818.42","1,818.42","1,818.42"
03/25/2015,"1,819.10","1,819.10","1,819.10","1,819.10"
03/24/2015,"1,814.04","1,814.04","1,814.04","1,814.04"
03/23/2015,"1,795.85","1,795.85","1,795.85","1,795.85"
03/20/2015,"1,803.65","1,803.65","1,803.65","1,803.65"
03/19/2015,"1,809.13","1,809.13","1,809.13","1,809.13"
03/18/2015,"1,797.57","1,797.57","1,797.57","1,797.57"
03/17/2015,"1,787.87","1,787.87","1,787.87","1,787.87"
03/16/2015,"1,780.54","1,780.54","1,780.54","1,780.54"
03/13/2015,"1,781.75","1,781.75","1,781.75","1,781.75"
03/12/2015,"1,786.87","1,786.87","1,786.87","1,786.87"
03/11/2015,"1,778.16","1,778.16","1,778.16","1,778.16"
03/10/2015,"1,789.73","1,789.73","1,789.73","1,789.73"
03/09/2015,"1,791.74","1,791.74","1,791.74","1,791.74"
03/06/2015,"1,806.96","1,806.96","1,806.96","1,806.96"
03/05/2015,"1,806.09","1,806.09","1,806.09","1,806.09"
03/04/2015,"1,825.54","1,825.54","1,825.54","1,825.54"
03/03/2015,"1,821.25","1,821.25","1,821.25","1,821.25"
03/02/2015,"1,817.13","1,817.13","1,817.13","1,817.13"
02/27/2015,"1,821.21","1,821.21","1,821.21","1,821.21"
02/26/2015,"1,820.87","1,820.87","1,820.87","1,820.87"
02/25/2015,"1,815.86","1,815.86","1,815.86","1,815.86"
02/24/2015,"1,818.68","1,818.68","1,818.68","1,818.68"
02/23/2015,"1,809.39","1,809.39","1,809.39","1,809.39"
02/20/2015,"1,807.87","1,807.87","1,807.87","1,807.87"
02/19/2015,"1,807.87","1,807.87","1,807.87","1,807.87"
02/18/2015,"1,807.87","1,807.87","1,807.87","1,807.87"
02/17/2015,"1,810.09","1,810.09","1,810.09","1,810.09"
02/16/2015,"1,808.89","1,808.89","1,808.89","1,808.89"
02/13/2015,"1,800.95","1,800.95","1,800.95","1,800.95"
02/12/2015,"1,789.07","1,789.07","1,789.07","1,789.07"
02/11/2015,"1,798.95","1,798.95","1,798.95","1,798.95"
02/10/2015,"1,811.12","1,811.12","1,811.12","1,811.12"
02/09/2015,"1,811.58","1,811.58","1,811.58","1,811.58"
02/06/2015,"1,813.25","1,813.25","1,813.25","1,813.25"
02/05/2015,"1,803.21","1,803.21","1,803.21","1,803.21"
02/04/2015,"1,803.02","1,803.02","1,803.02","1,803.02"
02/03/2015,"1,781.26","1,781.26","1,781.26","1,781.26"
02/02/2015,"1,781.26","1,781.26","1,781.26","1,781.26"
01/30/2015,"1,781.26","1,781.26","1,781.26","1,781.26"
01/29/2015,"1,782.18","1,782.18","1,782.18","1,782.18"
01/28/2015,"1,795.88","1,795.88","1,795.88","1,795.88"
01/27/2015,"1,803.17","1,803.17","1,803.17","1,803.17"
01/26/2015,"1,796.44","1,796.44","1,796.44","1,796.44"
01/23/2015,"1,803.08","1,803.08","1,803.08","1,803.08"
01/22/2015,"1,781.75","1,781.75","1,781.75","1,781.75"
01/21/2015,"1,770.09","1,770.09","1,770.09","1,770.09"
01/20/2015,"1,750.11","1,750.11","1,750.11","1,750.11"
01/19/2015,"1,753.31","1,753.31","1,753.31","1,753.31"
01/16/2015,"1,743.57","1,743.57","1,743.57","1,743.57"
01/15/2015,"1,745.00","1,745.00","1,745.00","1,745.00"
01/14/2015,"1,742.01","1,742.01","1,742.01","1,742.01"
01/13/2015,"1,748.90","1,748.90","1,748.90","1,748.90"
01/12/2015,"1,735.08","1,735.08","1,735.08","1,735.08"
01/09/2015,"1,732.44","1,732.44","1,732.44","1,732.44"
01/08/2015,"1,728.06","1,728.06","1,728.06","1,728.06"
01/07/2015,"1,709.18","1,709.18","1,709.18","1,709.18"
01/06/2015,"1,716.58","1,716.58","1,716.58","1,716.58"
01/05/2015,"1,736.62","1,736.62","1,736.62","1,736.62"
01/02/2015,"1,752.77","1,752.77","1,752.77","1,752.77"
12/31/2014,"1,761.25","1,761.25","1,761.25","1,761.25"
12/30/2014,"1,766.83","1,766.83","1,766.83","1,766.83"
12/29/2014,"1,768.41","1,768.41","1,768.41","1,768.41"
12/26/2014,"1,764.44","1,764.44","1,764.44","1,764.44"
12/24/2014,"1,749.74","1,749.74","1,749.74","1,749.74"
12/23/2014,"1,749.05","1,749.05","1,749.05","1,749.05"
12/22/2014,"1,744.05","1,744.05","1,744.05","1,744.05"
12/19/2014,"1,715.99","1,715.99","1,715.99","1,715.99"
12/18/2014,"1,699.95","1,699.95","1,699.95","1,699.95"
12/17/2014,"1,681.90","1,681.90","1,681.90","1,681.90"
12/16/2014,"1,673.94","1,673.94","1,673.94","1,673.94"
12/15/2014,"1,697.31","1,697.31","1,697.31","1,697.31"
12/12/2014,"1,732.99","1,732.99","1,732.99","1,732.99"
12/11/2014,"1,744.57","1,744.57","1,744.57","1,744.57"
12/10/2014,"1,765.52","1,765.52","1,765.52","1,765.52"
12/09/2014,"1,738.10","1,738.10","1,738.10","1,738.10"
12/08/2014,"1,740.84","1,740.84","1,740.84","1,740.84"
12/05/2014,"1,749.37","1,749.37","1,749.37","1,749.37"
12/04/2014,"1,745.69","1,745.69","1,745.69","1,745.69"
12/03/2014,"1,758.15","1,758.15","1,758.15","1,758.15"
12/02/2014,"1,785.97","1,785.97","1,785.97","1,785.97"
12/01/2014,"1,778.27","1,778.27","1,778.27","1,778.27"
11/28/2014,"1,820.89","1,820.89","1,820.89","1,820.89"
11/27/2014,"1,829.91","1,829.91","1,829.91","1,829.91"
11/26/2014,"1,842.17","1,842.17","1,842.17","1,842.17"
11/25/2014,"1,838.56","1,838.56","1,838.56","1,838.56"
11/24/2014,"1,833.77","1,833.77","1,833.77","1,833.77"
11/21/2014,"1,809.13","1,809.13","1,809.13","1,809.13"
11/20/2014,"1,822.29","1,822.29","1,822.29","1,822.29"
11/19/2014,"1,824.39","1,824.39","1,824.39","1,824.39"
11/18/2014,"1,818.38","1,818.38","1,818.38","1,818.38"
11/17/2014,"1,806.48","1,806.48","1,806.48","1,806.48"
11/14/2014,"1,813.79","1,813.79","1,813.79","1,813.79"
11/13/2014,"1,815.81","1,815.81","1,815.81","1,815.81"
11/12/2014,"1,816.24","1,816.24","1,816.24","1,816.24"
11/11/2014,"1,825.11","1,825.11","1,825.11","1,825.11"
11/10/2014,"1,827.93","1,827.93","1,827.93","1,827.93"
11/07/2014,"1,824.19","1,824.19","1,824.19","1,824.19"
11/06/2014,"1,831.98","1,831.98","1,831.98","1,831.98"
11/05/2014,"1,839.29","1,839.29","1,839.29","1,839.29"
11/04/2014,"1,847.36","1,847.36","1,847.36","1,847.36"
11/03/2014,"1,853.34","1,853.34","1,853.34","1,853.34"
10/31/2014,"1,855.15","1,855.15","1,855.15","1,855.15"
10/30/2014,"1,842.78","1,842.78","1,842.78","1,842.78"
10/29/2014,"1,839.55","1,839.55","1,839.55","1,839.55"
10/28/2014,"1,825.68","1,825.68","1,825.68","1,825.68"
10/27/2014,"1,823.15","1,823.15","1,823.15","1,823.15"
10/24/2014,"1,818.86","1,818.86","1,818.86","1,818.86"
10/23/2014,"1,810.68","1,810.68","1,810.68","1,810.68"
10/22/2014,"1,796.22","1,796.22","1,796.22","1,796.22"
10/21/2014,"1,796.22","1,796.22","1,796.22","1,796.22"
10/20/2014,"1,803.14","1,803.14","1,803.14","1,803.14"
10/17/2014,"1,788.31","1,788.31","1,788.31","1,788.31"
10/16/2014,"1,767.77","1,767.77","1,767.77","1,767.77"
10/15/2014,"1,786.84","1,786.84","1,786.84","1,786.84"
10/14/2014,"1,796.38","1,796.38","1,796.38","1,796.38"
10/13/2014,"1,797.20","1,797.20","1,797.20","1,797.20"
10/10/2014,"1,808.88","1,808.88","1,808.88","1,808.88"
10/09/2014,"1,829.73","1,829.73","1,829.73","1,829.73"
10/08/2014,"1,824.32","1,824.32","1,824.32","1,824.32"
10/07/2014,"1,833.54","1,833.54","1,833.54","1,833.54"
10/06/2014,"1,840.82","1,840.82","1,840.82","1,840.82"
10/03/2014,"1,840.82","1,840.82","1,840.82","1,840.82"
10/02/2014,"1,837.68","1,837.68","1,837.68","1,837.68"
10/01/2014,"1,845.32","1,845.32","1,845.32","1,845.32"
09/30/2014,"1,846.31","1,846.31","1,846.31","1,846.31"
09/29/2014,"1,846.34","1,846.34","1,846.34","1,846.34"
09/26/2014,"1,840.50","1,840.50","1,840.50","1,840.50"
09/25/2014,"1,843.11","1,843.11","1,843.11","1,843.11"
09/24/2014,"1,840.08","1,840.08","1,840.08","1,840.08"
09/23/2014,"1,840.19","1,840.19","1,840.19","1,840.19"
09/22/2014,"1,846.05","1,846.05","1,846.05","1,846.05"
09/19/2014,"1,849.49","1,849.49","1,849.49","1,849.49"
09/18/2014,"1,845.32","1,845.32","1,845.32","1,845.32"
09/17/2014,"1,843.78","1,843.78","1,843.78","1,843.78"
09/16/2014,"1,847.30","1,847.30","1,847.30","1,847.30"
09/15/2014,"1,847.30","1,847.30","1,847.30","1,847.30"
09/12/2014,"1,855.64","1,855.64","1,855.64","1,855.64"
09/11/2014,"1,866.11","1,866.11","1,866.11","1,866.11"
09/10/2014,"1,870.85","1,870.85","1,870.85","1,870.85"
09/09/2014,"1,874.12","1,874.12","1,874.12","1,874.12"
09/08/2014,"1,871.09","1,871.09","1,871.09","1,871.09"
09/05/2014,"1,868.46","1,868.46","1,868.46","1,868.46"
09/04/2014,"1,869.21","1,869.21","1,869.21","1,869.21"
09/03/2014,"1,864.87","1,864.87","1,864.87","1,864.87"
09/02/2014,"1,867.69","1,867.69","1,867.69","1,867.69"
08/29/2014,"1,866.11","1,866.11","1,866.11","1,866.11"
08/28/2014,"1,875.68","1,875.68","1,875.68","1,875.68"
08/27/2014,"1,872.38","1,872.38","1,872.38","1,872.38"
08/26/2014,"1,861.82","1,861.82","1,861.82","1,861.82"
08/25/2014,"1,862.31","1,862.31","1,862.31","1,862.31"
08/22/2014,"1,870.99","1,870.99","1,870.99","1,870.99"
08/21/2014,"1,874.81","1,874.81","1,874.81","1,874.81"
08/20/2014,"1,878.89","1,878.89","1,878.89","1,878.89"
08/19/2014,"1,872.16","1,872.16","1,872.16","1,872.16"
08/18/2014,"1,861.75","1,861.75","1,861.75","1,861.75"
