Date;Price;Open;High;Low;Vol.;Change %
11/16/2009;32216.00;32074.00;32248.00;31982.00;73.99M;1.51
11/13/2009;31737.00;31678.00;31799.00;31472.00;77.29M;0.1
11/12/2009;31706.00;31694.00;32006.00;31657.00;107.10M;-0.29
11/11/2009;31797.00;31667.00;32006.00;31667.00;114.10M;1.5
11/10/2009;31326.00;31491.00;31552.00;31262.00;81.81M;-0.38
11/09/2009;31446.00;31050.00;31460.00;31041.00;81.49M;2.38
11/06/2009;30714.00;30844.00;30975.00;30355.00;100.54M;-0.22
11/05/2009;30783.00;30233.00;30912.00;29963.00;131.99M;0.64
11/04/2009;30588.00;30266.00;30679.00;30210.00;113.16M;1.92
11/03/2009;30011.00;30078.00;30168.00;29698.00;101.55M;-0.89
11/02/2009;30282.00;30211.00;30469.00;29988.00;115.70M;0.15
10/30/2009;30236.00;31009.00;31079.00;30141.00;144.04M;-2.35
10/29/2009;30965.00;30186.00;30983.00;30125.00;180.21M;2.1
10/28/2009;30329.00;30972.00;31000.00;30315.00;193.98M;-2.52
10/27/2009;31113.00;31248.00;31473.00;31013.00;216.42M;-0.49
10/26/2009;31265.00;32121.00;32190.00;31215.00;182.68M;-2.34
10/23/2009;32014.00;32397.00;32537.00;31961.00;87.01M;-0.17
10/22/2009;32069.00;32106.00;32179.00;31871.00;100.14M;-1.48
10/21/2009;32550.00;32642.00;32715.00;32085.00;102.18M;0.18
10/20/2009;32492.00;32829.00;32847.00;32447.00;90.67M;-0.65
10/19/2009;32703.00;32375.00;32728.00;32375.00;78.36M;1.46
10/16/2009;32231.00;32661.00;32851.00;32165.00;129.85M;-0.89
10/15/2009;32519.00;32664.00;32684.00;32378.00;100.83M;-0.09
10/14/2009;32547.00;32400.00;32654.00;32380.00;124.77M;1.86
10/13/2009;31953.00;32074.00;32203.00;31864.00;104.85M;-0.37
10/12/2009;32071.00;31818.00;32175.00;31818.00;107.93M;1.64
10/09/2009;31555.00;31338.00;31674.00;31333.00;100.23M;0.25
10/08/2009;31476.00;31429.00;31480.00;31203.00;104.77M;1.79
10/07/2009;30921.00;30903.00;31221.00;30816.00;91.96M;-0.02
10/06/2009;30928.00;30319.00;30963.00;30292.00;106.78M;2.68
10/05/2009;30122.00;30025.00;30173.00;29831.00;84.68M;0.64
10/02/2009;29930.00;30245.00;30308.00;29650.00;144.72M;-2.11
10/01/2009;30574.00;31231.00;31367.00;30550.00;107.06M;-1.8
09/30/2009;31135.00;31269.00;31439.00;30895.00;111.20M;-0.25
09/29/2009;31212.00;31282.00;31397.00;31022.00;81.57M;0.07
09/28/2009;31190.00;30494.00;31190.00;30217.00;82.10M;2.05
09/25/2009;30563.00;30921.00;30957.00;30563.00;83.48M;-0.94
09/24/2009;30852.00;31154.00;31480.00;30806.00;112.40M;-1.54
09/23/2009;31336.00;31300.00;31455.00;31208.00;76.32M;0.2
09/22/2009;31272.00;31212.00;31467.00;31212.00;75.17M;0.44
09/21/2009;31134.00;31354.00;31374.00;30967.00;79.40M;-0.73
09/18/2009;31363.00;31209.00;31548.00;31183.00;152.59M;-0.08
09/17/2009;31388.00;31526.00;31526.00;31182.00;127.55M;0.36
09/16/2009;31276.00;31017.00;31330.00;31017.00;132.19M;1.42
09/15/2009;30837.00;30756.00;30966.00;30571.00;127.61M;0.48
09/14/2009;30690.00;30417.00;30703.00;30303.00;87.07M;-0.36
09/11/2009;30800.00;30709.00;30920.00;30665.00;110.35M;0.66
09/10/2009;30597.00;30637.00;30710.00;30285.00;108.25M;0.57
09/09/2009;30425.00;29948.00;30425.00;29938.00;95.99M;1.14
09/08/2009;30081.00;29924.00;30132.00;29820.00;100.19M;0.8
09/07/2009;29841.00;29533.00;29847.00;29516.00;67.70M;1.79
09/04/2009;29316.00;29133.00;29364.00;29058.00;97.72M;1.44
09/03/2009;28901.00;29012.00;29199.00;28823.00;88.50M;-0.01
09/02/2009;28905.00;28984.00;28984.00;28624.00;112.00M;-0.67
09/01/2009;29100.00;29803.00;29893.00;29100.00;103.72M;-1.78
08/31/2009;29627.00;29748.00;29829.00;29576.00;66.26M;-1.31
08/28/2009;30020.00;29929.00;30276.00;29873.00;88.75M;1.11
08/27/2009;29690.00;29800.00;30082.00;29589.00;80.68M;-0.58
08/26/2009;29864.00;29941.00;30226.00;29782.00;103.29M;-0.46
08/25/2009;30003.00;29482.00;30054.00;29467.00;91.90M;0.72
08/24/2009;29788.00;29710.00;29881.00;29592.00;93.76M;1.15
08/21/2009;29449.00;28702.00;29571.00;28679.00;117.35M;2.21
08/20/2009;28812.00;28772.00;28887.00;28565.00;91.18M;1.43
08/19/2009;28405.00;28263.00;28496.00;28015.00;84.56M;-0.14
08/18/2009;28446.00;28333.00;28446.00;28205.00;76.18M;0.87
08/17/2009;28201.00;28609.00;28609.00;28111.00;104.25M;-2.09
08/14/2009;28802.00;29060.00;29239.00;28678.00;112.52M;-0.69
08/13/2009;29002.00;28819.00;29325.00;28819.00;164.33M;0.37
08/12/2009;28895.00;28372.00;28895.00;28079.00;119.37M;1.68
08/11/2009;28417.00;28890.00;29005.00;28324.00;89.58M;-1.54
08/10/2009;28861.00;28957.00;28991.00;28703.00;64.58M;-0.65
08/07/2009;29050.00;28667.00;29184.00;28481.00;102.89M;0.83
08/06/2009;28811.00;28818.00;29015.00;28717.00;97.83M;1.01
08/05/2009;28524.00;28563.00;28911.00;28392.00;103.62M;-0.58
08/04/2009;28691.00;28751.00;28751.00;28345.00;99.06M;-0.2
08/03/2009;28749.00;28363.00;28934.00;28319.00;105.46M;1.53
07/31/2009;28317.00;28263.00;28524.00;28148.00;122.82M;-0.23
07/30/2009;28382.00;27895.00;28469.00;27748.00;126.42M;2.34
07/29/2009;27732.00;27299.00;27881.00;27267.00;112.47M;1.12
07/28/2009;27424.00;27836.00;27952.00;27357.00;103.06M;-1.4
07/27/2009;27814.00;27914.00;27968.00;27617.00;95.43M;0.72
07/24/2009;27615.00;27534.00;27870.00;27420.00;89.58M;0
07/23/2009;27615.00;27185.00;27656.00;26921.00;101.49M;1.83
07/22/2009;27119.00;27089.00;27130.00;26785.00;87.86M;0.19
07/21/2009;27068.00;26950.00;27332.00;26906.00;87.30M;0.45
07/20/2009;26948.00;26874.00;27046.00;26753.00;72.63M;1.16
07/17/2009;26640.00;26532.00;26769.00;26447.00;94.88M;1.11
07/16/2009;26348.00;26088.00;26554.00;25976.00;96.30M;1.02
07/15/2009;26082.00;25368.00;26082.00;25368.00;96.70M;3.54
07/14/2009;25191.00;25080.00;25251.00;24992.00;80.93M;0.85
07/13/2009;24979.00;24261.00;24979.00;24136.00;76.35M;2.71
07/10/2009;24320.00;24564.00;24619.00;24320.00;68.81M;-1.58
07/09/2009;24711.00;24636.00;24891.00;24566.00;69.27M;1.01
07/08/2009;24463.00;24744.00;24819.00;24421.00;82.05M;-1.77
07/07/2009;24904.00;25127.00;25271.00;24853.00;82.89M;-0.24
07/06/2009;24964.00;25159.00;25159.00;24781.00;75.30M;-1.6
07/03/2009;25370.00;25328.00;25387.00;25108.00;58.63M;0.4
07/02/2009;25269.00;25845.00;25845.00;25269.00;92.91M;-2.92
07/01/2009;26029.00;25633.00;26144.00;25620.00;82.66M;2.19
06/30/2009;25471.00;25889.00;25889.00;25334.00;81.96M;-1.37
06/29/2009;25824.00;25392.00;25876.00;25341.00;64.15M;1.5
06/26/2009;25443.00;25648.00;25784.00;25311.00;78.62M;0.12
06/25/2009;25412.00;25462.00;25462.00;24909.00;82.37M;-0.2
06/24/2009;25463.00;25022.00;25520.00;24811.00;91.69M;2.39
06/23/2009;24869.00;24710.00;25043.00;24703.00;97.65M;-0.16
06/22/2009;24909.00;25747.00;25769.00;24909.00;85.64M;-3.14
06/19/2009;25716.00;25421.00;25781.00;25317.00;122.15M;1.44
06/18/2009;25352.00;25317.00;25443.00;24947.00;97.60M;0.91
06/17/2009;25123.00;25565.00;25611.00;24893.00;122.14M;-2.25
06/16/2009;25701.00;25881.00;25971.00;25645.00;86.75M;-0.48
06/15/2009;25826.00;26295.00;26314.00;25793.00;94.41M;-2.72
06/12/2009;26548.00;26762.00;26812.00;26428.00;74.38M;-0.98
06/11/2009;26811.00;26687.00;26864.00;26619.00;73.24M;0.43
06/10/2009;26696.00;26711.00;26983.00;26614.00;96.11M;1.49
06/09/2009;26303.00;26473.00;26618.00;26162.00;81.33M;0.24
06/08/2009;26239.00;26610.00;26612.00;26145.00;73.22M;-1.7
06/05/2009;26693.00;26626.00;27005.00;26535.00;110.92M;1.19
06/04/2009;26380.00;26427.00;26611.00;26224.00;75.72M;-0.22
06/03/2009;26437.00;27112.00;27112.00;26325.00;80.14M;-1.72
06/02/2009;26899.00;26715.00;27009.00;26617.00;87.89M;0.21
06/01/2009;26842.00;26524.00;26891.00;26503.00;78.75M;3.46
05/29/2009;25945.00;26517.00;26517.00;25862.00;110.81M;-0.56
05/28/2009;26090.00;26042.00;26298.00;25811.00;99.64M;-1.25
05/27/2009;26420.00;26529.00;26567.00;26212.00;87.21M;0.29
05/26/2009;26343.00;25936.00;26362.00;25506.00;83.54M;1.06
05/25/2009;26066.00;26111.00;26148.00;25728.00;29.80M;0.2
05/22/2009;26014.00;26055.00;26248.00;25821.00;74.92M;0.43
05/21/2009;25902.00;26246.00;26361.00;25839.00;78.58M;-2.73
05/20/2009;26630.00;26156.00;26715.00;26156.00;109.47M;1.55
05/19/2009;26223.00;26241.00;26363.00;25962.00;126.54M;1.18
05/18/2009;25917.00;24959.00;25949.00;24882.00;94.84M;2.47
05/15/2009;25292.00;25185.00;25382.00;24924.00;99.85M;1.57
05/14/2009;24902.00;25065.00;25135.00;24746.00;121.99M;-0.47
05/13/2009;25019.00;25615.00;25761.00;24950.00;154.55M;-2.01
05/12/2009;25533.00;25443.00;25927.00;25426.00;115.55M;-0.44
05/11/2009;25647.00;26087.00;26087.00;25495.00;107.84M;-1.87
05/08/2009;26135.00;25997.00;26375.00;25898.00;127.17M;1.82
