Date;Price;Open;High;Low;Vol.;Change %
03/12/2018;74868;74972;75380;74779;44.50M;-0.09
03/09/2018;74936;74727;74968;74327;39.77M;0.28
03/08/2018;74730;74461;74834;74332;39.81M;0.35
03/07/2018;74472;74989;74989;74273;42.06M;-0.69
03/06/2018;74990;73540;74990;73540;51.02M;2.01
03/05/2018;73511;72731;73574;72688;37.68M;1.07
03/02/2018;72730;74211;74211;72730;42.58M;-2.01
03/01/2018;74224;75113;75113;73786;43.28M;-1.21
02/28/2018;75132;75057;75295;74513;42.48M;0.1
02/27/2018;75056;75212;75309;74819;46.59M;-0.18
02/26/2018;75190;75428;75927;75166;33.99M;-0.32
02/23/2018;75435;74380;75449;74380;43.66M;1.43
02/22/2018;74375;74362;74559;73374;40.19M;-0.01
02/21/2018;74380;74165;74380;73690;45.73M;0.28
02/20/2018;74176;73933;74218;73798;34.57M;0.34
02/19/2018;73927;74220;74599;73922;30.57M;-0.39
02/16/2018;74218;73420;74218;73418;41.39M;1.11
02/15/2018;73400;72697;74043;72697;58.13M;0.97
02/14/2018;72697;73241;73673;72060;49.16M;-0.74
02/13/2018;73238;73140;73477;72778;48.01M;0.15
02/12/2018;73131;72163;73424;72163;47.17M;1.35
02/09/2018;72154;72960;72960;71365;66.34M;-1.11
02/08/2018;72967;73322;73474;72582;87.01M;-0.48
02/07/2018;73322;71881;73512;71881;61.34M;2.01
02/06/2018;71876;73539;73539;70742;76.21M;-2.27
02/05/2018;73548;73911;73911;72794;50.39M;-0.53
02/02/2018;73938;74641;75038;73784;49.52M;-0.94
02/01/2018;74639;73853;74898;73852;43.47M;1.07
01/31/2018;73849;73621;74599;73621;47.48M;0.22
01/30/2018;73689;74698;74699;73537;54.21M;-1.35
01/29/2018;74699;75190;75458;74699;36.80M;-0.65
01/26/2018;75190;75587;75637;75139;44.04M;-0.53
01/25/2018;75587;76339;76396;75421;46.16M;-0.98
01/24/2018;76337;76612;76777;76248;39.15M;-0.36
01/23/2018;76612;76761;77040;76461;42.96M;-0.19
01/22/2018;76758;76156;76758;76113;37.38M;0.79
01/19/2018;76158;76020;76363;75647;47.46M;0.18
01/18/2018;76020;76263;76344;75948;41.15M;-0.33
01/17/2018;76270;76622;76622;76014;50.93M;-0.52
01/16/2018;76672;76645;76923;76490;45.10M;0.04
01/15/2018;76643;76592;76942;76424;42.08M;0.06
01/12/2018;76594;76630;76733;76208;50.82M;-0.05
01/11/2018;76633;76688;76840;76239;52.36M;-0.07
01/10/2018;76688;76675;76771;76241;45.70M;0.02
01/09/2018;76675;76161;77017;76161;54.48M;0.68
01/08/2018;76158;76136;76380;75804;42.72M;0.14
01/05/2018;76051;75447;76051;75393;53.39M;0.8
01/04/2018;75448;74724;75449;74721;53.33M;1.17
01/03/2018;74573;74389;74815;74389;55.42M;0.25
01/02/2018;74388;74286;74808;74040;31.64M;0.15
12/29/2017;74280;74726;74892;74280;24.55M;-0.59
12/28/2017;74722;74462;74816;74207;21.61M;0.35
12/27/2017;74459;73761;74459;73754;28.72M;0.95
12/22/2017;73756;73848;74171;73708;30.03M;-0.12
12/21/2017;73848;72996;73848;72993;146.70M;1.16
12/20/2017;72998;73132;73250;72882;112.71M;-0.19
12/19/2017;73137;73074;73515;73021;97.86M;0.09
12/18/2017;73074;72198;73074;72198;72.02M;1.21
12/15/2017;72198;72629;72896;72105;81.25M;-0.59
12/14/2017;72626;72911;72911;72421;78.04M;-0.43
12/13/2017;72941;73267;73310;72941;56.98M;-0.45
12/12/2017;73269;72440;73269;72436;55.49M;1.18
12/11/2017;72416;71872;72456;71678;58.93M;0.76
12/08/2017;71872;71543;72019;71543;54.88M;0.58
12/07/2017;71456;71923;72033;71405;51.53M;-0.65
12/06/2017;71923;72477;72480;71712;54.92M;-0.76
12/05/2017;72477;73330;73342;72410;66.58M;-1.19
12/04/2017;73347;73122;73566;73116;47.93M;0.35
12/01/2017;73090;72947;73098;72374;60.19M;0.19
11/30/2017;72952;72852;73123;72058;79.11M;0.14
11/29/2017;72850;72714;73107;72684;50.63M;0.18
11/28/2017;72718;72549;72747;72300;41.64M;0.23
11/27/2017;72550;73229;73387;72538;53.83M;-1.01
11/24/2017;73288;73655;73703;73174;42.50M;-0.5
11/23/2017;73658;73926;73926;73338;41.36M;-0.37
11/22/2017;73928;73967;74026;73596;47.66M;-0.05
11/21/2017;73967;73205;73969;73124;51.10M;1.04
11/20/2017;73205;72810;73232;72586;41.15M;0.52
11/17/2017;72827;73464;73583;72691;47.69M;-0.87
11/16/2017;73463;72796;73503;72792;53.03M;0.93
11/15/2017;72785;73306;73306;72616;58.92M;-0.71
11/14/2017;73302;73706;73706;73204;51.36M;-0.55
11/13/2017;73710;73821;74063;73239;48.69M;-0.14
11/10/2017;73817;74033;74219;73662;55.66M;-0.29
11/09/2017;74030;75093;75104;73786;86.72M;-1.42
11/08/2017;75098;74933;75098;74624;65.80M;0.22
11/07/2017;74933;74811;75188;74811;74.92M;0.19
11/06/2017;74794;75071;75071;74575;64.29M;0.31
11/03/2017;74566;74198;74610;74195;57.22M;0.51
11/02/2017;74186;74833;74833;74011;63.23M;-0.86
11/01/2017;74832;74009;74954;74009;107.69M;1.13
10/31/2017;73993;74287;74421;73977;109.39M;-0.44
10/30/2017;74319;73467;74319;73252;173.20M;1.16
10/27/2017;73464;72892;73567;72890;69.64M;0.79
10/26/2017;72885;73184;73298;72483;65.29M;-0.43
10/25/2017;73200;72447;73343;72371;73.54M;1.04
10/24/2017;72446;72598;72656;72292;73.86M;-0.22
10/23/2017;72608;72755;72866;72533;94.15M;-0.2
10/20/2017;72753;72007;72755;71996;64.70M;1.07
10/19/2017;71980;72012;72459;71769;67.01M;-0.04
10/18/2017;72012;71979;72152;71724;76.63M;0.05
10/17/2017;71974;72249;72327;71807;76.41M;-0.37
10/16/2017;72242;72352;72478;72188;75.53M;-0.15
10/13/2017;72350;72087;72400;71879;59.92M;0.37
10/12/2017;72086;71853;72170;71627;46.59M;0.31
10/11/2017;71861;71790;72037;71543;68.72M;0.11
10/10/2017;71784;71499;71962;71348;54.90M;0.39
10/09/2017;71502;71416;71670;71314;95.79M;0.14
10/06/2017;71402;71938;72072;71292;75.59M;-0.75
10/05/2017;71941;71418;72001;71315;56.59M;0.75
10/04/2017;71404;71907;71912;71356;62.79M;-0.68
10/03/2017;71896;71532;71966;71532;54.91M;0.51
10/02/2017;71530;71368;71800;71314;69.75M;0.23
09/29/2017;71368;71340;71481;70876;61.63M;0.04
09/28/2017;71342;70978;71392;70897;66.08M;0.51
09/27/2017;70978;70542;70979;70542;62.14M;0.67
09/26/2017;70509;70789;70902;70374;78.76M;-0.4
09/25/2017;70789;70295;70814;70156;57.34M;0.7
09/22/2017;70298;70233;70348;69950;52.78M;0.09
09/21/2017;70232;69537;70232;69521;88.92M;1
09/20/2017;69538;69399;69575;69289;69.88M;0.19
09/19/2017;69404;69295;69412;69042;70.16M;0.16
09/18/2017;69290;68913;69498;68913;65.05M;0.57
09/15/2017;68898;69252;69334;68878;72.61M;-0.55
09/14/2017;69278;69209;69375;68981;82.66M;0.13
09/13/2017;69187;68662;69240;68544;73.72M;0.76
09/12/2017;68662;68249;68710;68246;64.89M;0.61
09/11/2017;68247;67576;68258;67570;47.27M;0.99
09/08/2017;67577;67748;67832;67447;84.24M;-0.24
09/07/2017;67739;67570;67999;67548;78.76M;0.29
09/06/2017;67543;67864;67864;67266;132.20M;-0.47
09/05/2017;67864;67539;67966;67418;105.37M;0.48
09/04/2017;67539;67636;67636;67186;38.77M;-0.16
