Date;Price;Open;High;Low;Vol.;Change %
05/23/2019;9,594.31;9,609.52;9,623.60;9,563.72;59.96M;-0.53
05/22/2019;9,645.04;9,610.05;9,649.77;9,563.54;42.94M;0.22
05/21/2019;9,624.16;9,621.02;9,636.21;9,594.50;40.55M;0.44
05/20/2019;9,582.08;9,641.16;9,666.39;9,536.04;50.80M;-0.8
05/17/2019;9,659.08;9,631.11;9,671.16;9,600.96;57.24M;-0.02
05/16/2019;9,660.59;9,492.21;9,660.59;9,467.88;61.70M;1.9
05/15/2019;9,480.76;9,428.81;9,480.76;9,361.39;58.89M;0.82
05/14/2019;9,404.08;9,413.69;9,429.41;9,363.76;48.25M;0.44
05/13/2019;9,363.18;9,475.53;9,475.57;9,319.99;65.22M;-1.16
05/10/2019;9,472.83;9,515.38;9,545.06;9,451.18;54.58M;0.45
05/09/2019;9,430.30;9,592.38;9,592.38;9,422.37;72.93M;-1.99
05/08/2019;9,621.96;9,567.04;9,628.66;9,536.24;49.27M;0.47
05/07/2019;9,577.38;9,658.14;9,685.59;9,562.95;55.91M;-0.83
05/06/2019;9,657.24;9,619.22;9,657.24;9,560.85;56.40M;-0.87
05/03/2019;9,741.99;9,737.89;9,786.51;9,731.48;59.12M;-0.04
05/02/2019;9,746.06;9,777.90;9,784.27;9,745.44;61.25M;-0.24
04/30/2019;9,769.74;9,744.26;9,785.57;9,741.66;60.74M;0.3
04/29/2019;9,740.48;9,719.05;9,752.92;9,701.84;51.49M;0.17
04/26/2019;9,724.27;9,710.20;9,724.27;9,675.92;49.81M;0.31
04/25/2019;9,694.06;9,695.16;9,695.45;9,644.72;65.88M;0.4
04/24/2019;9,655.67;9,672.36;9,704.53;9,646.76;67.92M;0.21
04/23/2019;9,635.07;9,563.81;9,653.88;9,542.95;66.50M;0.67
04/18/2019;9,571.22;9,616.98;9,623.13;9,543.14;71.90M;-0.26
04/17/2019;9,596.60;9,601.23;9,628.41;9,571.09;91.31M;0.17
04/16/2019;9,579.85;9,533.75;9,595.97;9,530.45;62.80M;0.7
04/15/2019;9,513.71;9,462.05;9,539.95;9,461.19;60.09M;0.3
04/12/2019;9,484.91;9,535.38;9,548.94;9,442.61;83.93M;-0.67
04/11/2019;9,549.26;9,543.26;9,597.38;9,522.02;60.00M;-0.07
04/10/2019;9,556.31;9,558.19;9,581.69;9,524.29;57.05M;-0.27
04/09/2019;9,582.22;9,530.01;9,628.80;9,524.95;84.12M;0.37
04/08/2019;9,547.33;9,532.23;9,573.62;9,513.10;39.83M;0.06
04/05/2019;9,541.15;9,557.07;9,571.69;9,518.14;45.17M;-0.24
04/04/2019;9,563.71;9,545.07;9,568.00;9,536.84;46.86M;-0.07
04/03/2019;9,570.09;9,556.66;9,570.09;9,495.65;62.72M;0.35
04/02/2019;9,536.57;9,528.10;9,550.69;9,509.39;42.94M;-0.02
04/01/2019;9,538.11;9,513.12;9,554.73;9,495.64;53.85M;0.64
03/29/2019;9,477.84;9,443.36;9,482.55;9,426.10;62.04M;0.76
03/28/2019;9,405.93;9,396.20;9,454.65;9,395.77;43.31M;0.16
03/27/2019;9,390.59;9,404.66;9,441.04;9,321.56;62.91M;0.01
03/26/2019;9,389.30;9,322.84;9,404.18;9,308.73;51.34M;0.9
03/25/2019;9,305.50;9,272.42;9,333.13;9,263.04;54.25M;-0.15
03/22/2019;9,319.42;9,462.00;9,482.58;9,313.56;75.52M;-1.42
03/21/2019;9,454.05;9,416.70;9,458.65;9,394.71;54.81M;-0.1
03/20/2019;9,463.32;9,494.08;9,500.69;9,429.13;65.29M;-0.66
03/19/2019;9,525.92;9,516.25;9,582.91;9,511.11;50.84M;0.31
03/18/2019;9,496.93;9,475.58;9,499.41;9,460.94;50.91M;0.15
03/15/2019;9,483.10;9,494.72;9,509.86;9,452.44;153.11M;0.01
03/14/2019;9,481.90;9,404.94;9,498.48;9,404.94;51.88M;1.01
03/13/2019;9,387.43;9,321.09;9,387.70;9,310.28;39.47M;0.6
03/12/2019;9,331.62;9,366.19;9,366.55;9,302.89;49.39M;-0.1
03/11/2019;9,341.35;9,308.75;9,350.46;9,260.86;48.13M;0.79
03/08/2019;9,268.36;9,287.12;9,306.06;9,228.86;57.43M;-0.6
03/07/2019;9,324.58;9,350.58;9,403.48;9,284.36;72.80M;-0.84
03/06/2019;9,403.16;9,396.07;9,421.04;9,363.27;54.85M;0.04
03/05/2019;9,399.15;9,358.95;9,417.62;9,336.93;75.76M;0.05
03/04/2019;9,394.05;9,431.70;9,440.10;9,393.45;62.91M;-0.19
03/01/2019;9,412.02;9,431.83;9,456.04;9,401.56;55.55M;0.25
02/28/2019;9,388.94;9,402.14;9,407.46;9,345.59;65.50M;-0.25
02/27/2019;9,412.19;9,427.04;9,438.50;9,390.78;50.79M;-0.52
02/26/2019;9,461.21;9,377.64;9,481.45;9,372.37;46.93M;0.67
02/25/2019;9,398.37;9,370.36;9,415.99;9,337.84;51.07M;0.53
02/22/2019;9,348.93;9,329.31;9,380.81;9,316.87;49.01M;0.16
02/21/2019;9,333.57;9,324.93;9,371.78;9,310.84;64.96M;0.19
02/20/2019;9,315.63;9,275.81;9,331.45;9,274.63;73.84M;0.64
02/19/2019;9,256.17;9,247.49;9,278.42;9,222.92;45.09M;-0.12
02/18/2019;9,267.46;9,248.50;9,295.03;9,229.13;43.38M;0.27
02/15/2019;9,242.12;9,139.55;9,245.17;9,123.67;84.54M;1.09
02/14/2019;9,142.71;9,210.43;9,237.31;9,142.24;60.90M;-0.23
02/13/2019;9,164.06;9,143.40;9,179.46;9,125.05;48.77M;0.4
02/12/2019;9,127.40;9,104.92;9,143.75;9,091.29;42.82M;0.65
02/11/2019;9,068.62;9,050.92;9,098.44;9,047.29;39.00M;0.72
02/08/2019;9,003.41;9,023.43;9,044.40;8,980.88;46.63M;-0.36
02/07/2019;9,035.90;9,115.64;9,153.99;9,035.90;50.55M;-1.17
02/06/2019;9,143.00;9,129.78;9,169.46;9,118.81;45.46M;-0.08
02/05/2019;9,150.56;9,012.16;9,155.08;9,010.25;55.29M;1.54
02/04/2019;9,011.48;8,973.54;9,015.64;8,950.74;42.95M;0.17
02/01/2019;8,996.36;9,011.87;9,012.72;8,927.19;49.45M;0.3
01/31/2019;8,969.27;8,983.37;9,012.75;8,923.67;77.56M;0.04
01/30/2019;8,965.71;8,909.44;8,965.95;8,898.46;40.01M;0.28
01/29/2019;8,940.52;8,863.56;8,987.54;8,853.41;52.88M;0.93
01/28/2019;8,857.85;8,876.38;8,907.42;8,854.56;55.31M;-0.72
01/25/2019;8,922.49;8,978.07;8,980.77;8,904.79;49.49M;-0.17
01/24/2019;8,937.39;8,962.09;8,975.14;8,891.72;60.77M;-0.22
01/23/2019;8,957.19;8,936.09;9,014.71;8,913.80;48.83M;-0.1
01/22/2019;8,966.34;8,979.60;9,017.28;8,941.22;70.01M;-0.5
01/21/2019;9,011.41;9,004.89;9,027.46;8,984.09;37.04M;-0.14
01/18/2019;9,023.96;8,985.93;9,024.39;8,964.85;67.64M;1.23
01/17/2019;8,914.14;8,835.78;8,926.91;8,835.40;48.98M;0.45
01/16/2019;8,873.77;8,854.05;8,883.95;8,824.84;56.92M;0.56
01/15/2019;8,824.73;8,831.00;8,845.01;8,777.69;45.71M;0.74
01/14/2019;8,760.32;8,772.52;8,776.93;8,726.81;40.82M;-0.77
01/11/2019;8,828.22;8,841.20;8,862.00;8,806.20;51.69M;0.3
01/10/2019;8,801.48;8,640.24;8,812.89;8,617.93;52.63M;1.31
01/09/2019;8,687.71;8,661.43;8,700.18;8,625.40;53.00M;0.67
01/08/2019;8,629.48;8,560.33;8,670.67;8,560.16;53.74M;1.1
01/07/2019;8,535.95;8,616.18;8,617.01;8,491.50;46.14M;-0.84
01/04/2019;8,608.56;8,493.84;8,627.36;8,441.34;58.58M;1.68
01/03/2019;8,466.01;8,391.90;8,503.07;8,388.97;67.64M;0.44
12/28/2018;8,429.30;8,282.01;8,448.22;8,280.35;50.98M;2.85
12/27/2018;8,195.64;8,470.20;8,472.64;8,138.56;68.93M;-2.63
12/21/2018;8,417.29;8,406.04;8,454.10;8,336.09;153.00M;0.03
12/20/2018;8,414.48;8,403.95;8,470.47;8,383.26;82.64M;-1.47
12/19/2018;8,540.16;8,535.80;8,568.19;8,506.11;62.95M;0.14
12/18/2018;8,528.27;8,578.67;8,608.74;8,528.27;60.53M;-0.86
12/17/2018;8,602.61;8,697.23;8,703.77;8,591.65;61.00M;-1.27
12/14/2018;8,713.68;8,755.45;8,755.76;8,672.03;48.06M;-1.15
12/13/2018;8,814.70;8,876.10;8,883.80;8,814.70;51.44M;-0.52
12/12/2018;8,861.14;8,725.72;8,878.54;8,713.90;77.86M;1.68
12/11/2018;8,715.08;8,634.45;8,758.27;8,621.73;69.54M;1.92
12/10/2018;8,551.02;8,697.01;8,718.84;8,550.90;67.41M;-2.17
12/07/2018;8,741.03;8,733.49;8,828.05;8,726.37;59.04M;0.94
12/06/2018;8,660.03;8,873.28;8,879.60;8,660.03;86.40M;-3.13
12/05/2018;8,939.96;8,999.59;9,014.97;8,936.53;45.47M;-1.6
12/04/2018;9,085.00;9,105.99;9,118.55;9,076.28;50.47M;-0.24
12/03/2018;9,106.56;9,159.34;9,175.39;9,091.84;55.95M;0.76
11/30/2018;9,037.76;9,009.83;9,064.34;8,968.84;69.26M;0.25
11/29/2018;9,015.59;8,965.07;9,015.59;8,924.87;47.64M;1.36
11/28/2018;8,894.58;8,935.67;8,947.85;8,880.93;51.25M;-0.04
11/27/2018;8,898.01;8,933.92;8,941.03;8,851.02;50.66M;-0.37
11/26/2018;8,931.37;8,897.49;8,967.07;8,896.32;53.97M;0.97
11/23/2018;8,845.90;8,769.03;8,846.95;8,750.84;33.55M;0.74
11/22/2018;8,781.29;8,817.86;8,824.87;8,762.32;45.53M;-0.68
11/21/2018;8,841.48;8,777.95;8,841.48;8,749.27;67.62M;0.82
11/20/2018;8,769.45;8,771.31;8,821.19;8,716.95;77.16M;-0.49
11/19/2018;8,812.61;8,957.61;8,977.00;8,812.36;51.66M;-1.06
11/16/2018;8,907.39;8,951.17;8,984.67;8,850.80;61.62M;0.42
11/15/2018;8,870.03;8,930.15;8,959.35;8,807.46;52.72M;-0.68
11/14/2018;8,931.20;8,965.39;9,012.18;8,928.59;54.73M;-0.93
11/13/2018;9,015.43;9,015.20;9,052.17;8,961.81;52.50M;0.35
11/12/2018;8,984.05;9,097.20;9,110.36;8,982.26;53.34M;-0.99
11/09/2018;9,074.03;9,056.38;9,080.75;9,025.77;62.48M;-0.23
11/08/2018;9,094.90;9,073.83;9,130.98;9,061.34;50.44M;0.49
11/07/2018;9,050.53;9,014.56;9,068.39;9,007.65;44.22M;0.65
11/06/2018;8,992.07;9,030.98;9,045.40;8,958.04;41.18M;-0.18
11/05/2018;9,008.58;8,993.05;9,043.29;8,960.84;42.13M;0.18
11/02/2018;8,992.30;9,065.14;9,075.72;8,970.55;71.94M;-0.28
11/01/2018;9,017.25;9,005.31;9,070.17;8,980.83;72.76M;-0.05
10/31/2018;9,022.16;8,915.52;9,022.16;8,913.40;81.02M;1.9
10/30/2018;8,854.28;8,797.50;8,859.62;8,760.36;72.94M;1.08
10/29/2018;8,759.62;8,721.14;8,828.11;8,720.17;72.73M;1.08
10/26/2018;8,665.80;8,645.99;8,720.58;8,591.11;86.99M;-0.47
10/25/2018;8,706.40;8,619.02;8,709.76;8,595.86;78.37M;-0.21
10/24/2018;8,724.61;8,794.90;8,858.67;8,724.61;63.25M;-0.49
10/23/2018;8,767.15;8,760.15;8,800.32;8,729.08;70.46M;-1.11
10/22/2018;8,865.56;8,931.22;8,940.26;8,854.15;47.87M;-0.07
10/19/2018;8,872.09;8,777.25;8,892.99;8,770.31;73.67M;1.06
10/18/2018;8,779.18;8,777.26;8,832.61;8,768.42;59.32M;0.33
10/17/2018;8,750.35;8,853.71;8,880.85;8,729.89;46.57M;-0.51
10/16/2018;8,794.97;8,654.30;8,803.81;8,648.88;47.50M;1.64
10/15/2018;8,653.16;8,635.01;8,658.42;8,586.82;42.78M;-0.08
10/12/2018;8,660.38;8,702.13;8,738.78;8,660.25;54.63M;0.25
10/11/2018;8,639.19;8,760.52;8,796.87;8,628.65;94.72M;-2.85
10/10/2018;8,892.88;8,956.79;8,992.07;8,888.46;53.36M;-0.79
10/09/2018;8,964.11;8,956.80;8,970.35;8,888.97;41.51M;0
10/08/2018;8,964.14;9,012.67;9,014.65;8,938.48;47.90M;-0.86
10/05/2018;9,042.08;9,086.18;9,100.09;9,035.24;47.51M;-0.61
10/04/2018;9,097.52;9,150.98;9,154.59;9,076.99;49.18M;-0.85
10/03/2018;9,175.21;9,126.31;9,194.99;9,123.48;42.60M;0.97
10/02/2018;9,087.32;9,076.57;9,090.46;9,050.50;50.97M;-0.44
10/01/2018;9,127.05;9,094.28;9,155.65;9,084.22;38.40M;0.43
09/28/2018;9,087.99;9,083.39;9,112.57;9,030.32;59.15M;-0.27
09/27/2018;9,112.22;9,040.81;9,123.38;8,998.06;46.99M;0.35
09/26/2018;9,080.14;9,005.79;9,083.08;8,990.95;60.83M;0.65
09/25/2018;9,021.61;8,959.22;9,031.26;8,954.96;42.54M;0.84
09/24/2018;8,946.22;8,986.91;8,993.78;8,933.20;37.86M;-0.55
09/21/2018;8,995.38;9,049.60;9,059.29;8,994.30;126.82M;-0.06
09/20/2018;9,000.81;8,951.66;9,006.74;8,946.60;70.55M;0.68
09/19/2018;8,939.85;8,927.70;8,961.03;8,905.35;53.14M;0.27
09/18/2018;8,915.87;8,922.97;8,956.64;8,874.45;38.98M;-0.23
09/17/2018;8,936.71;8,937.52;8,960.07;8,899.84;34.09M;-0.37
09/14/2018;8,970.00;8,982.81;8,987.19;8,942.56;33.02M;0.11
09/13/2018;8,960.08;8,955.69;8,997.46;8,948.69;38.76M;0
09/12/2018;8,960.13;8,930.88;8,983.52;8,930.88;37.69M;0.51
09/11/2018;8,914.94;8,942.25;8,962.65;8,888.87;42.45M;-0.17
09/10/2018;8,930.24;8,873.72;8,950.97;8,859.28;40.77M;0.99
09/07/2018;8,843.11;8,806.46;8,849.34;8,796.35;48.15M;0.28
09/06/2018;8,818.72;8,837.57;8,893.35;8,816.16;38.44M;-0.57
09/05/2018;8,868.86;8,919.58;8,933.30;8,868.86;56.35M;-0.93
09/04/2018;8,951.89;9,034.50;9,047.66;8,905.86;42.62M;-0.57
09/03/2018;9,003.47;8,971.20;9,003.47;8,962.41;28.72M;0.33
08/31/2018;8,973.56;9,012.08;9,012.08;8,964.71;48.99M;-0.76
08/30/2018;9,042.06;9,054.38;9,065.53;9,005.76;34.60M;-0.46
08/29/2018;9,083.84;9,087.41;9,088.39;9,043.40;28.52M;0
08/28/2018;9,084.26;9,114.75;9,115.25;9,057.61;33.61M;-0.16
08/27/2018;9,098.70;9,101.66;9,108.20;9,045.08;27.32M;0.51
08/24/2018;9,052.90;9,051.25;9,075.88;9,019.37;28.48M;0.04
08/23/2018;9,049.72;9,049.76;9,074.36;9,034.31;34.89M;0.02
08/22/2018;9,048.20;9,054.44;9,077.04;9,029.74;35.62M;-0.38
08/21/2018;9,082.86;9,032.92;9,101.41;9,025.45;34.60M;0.26
08/20/2018;9,059.53;9,031.28;9,072.43;9,010.93;30.33M;0.62
08/17/2018;9,003.91;9,021.20;9,029.14;8,961.17;38.90M;0.07
08/16/2018;8,997.72;8,973.55;9,002.14;8,950.14;40.92M;0.8
08/15/2018;8,926.23;9,006.39;9,036.10;8,901.93;42.76M;-0.93
08/14/2018;9,010.19;9,063.10;9,070.41;8,966.61;33.62M;0.05
