"Date","Price","Open","High","Low","Vol.","Change %"
"04/20/2022","4,471.83","4,455.22","4,493.19","4,412.40","","0.37%"
"04/19/2022","4,455.51","4,477.23","4,484.80","4,428.37","","-0.48%"
"04/14/2022","4,477.22","4,443.58","4,483.39","4,423.56","","0.69%"
"04/13/2022","4,446.60","4,473.98","4,482.17","4,429.98","","-0.61%"
"04/12/2022","4,473.93","4,485.50","4,485.50","4,434.21","","-0.27%"
"04/11/2022","4,486.00","4,501.71","4,506.73","4,462.63","","-0.35%"
"04/08/2022","4,501.77","4,491.65","4,532.29","4,480.88","","0.24%"
"04/07/2022","4,491.21","4,512.69","4,567.74","4,478.89","","-0.33%"
"04/06/2022","4,505.90","4,537.73","4,537.73","4,457.32","","-0.70%"
"04/05/2022","4,537.56","4,416.17","4,546.90","4,416.17","","2.75%"
"04/04/2022","4,416.25","4,394.40","4,439.41","4,383.58","","0.50%"
"04/01/2022","4,394.32","4,427.00","4,440.52","4,382.25","","-0.74%"
"03/31/2022","4,426.98","4,395.35","4,456.56","4,362.74","","0.72%"
"03/30/2022","4,395.37","4,313.57","4,395.37","4,306.48","","1.89%"
"03/29/2022","4,313.75","4,329.56","4,364.11","4,293.11","","-0.30%"
"03/28/2022","4,326.82","4,277.83","4,334.02","4,268.66","","1.15%"
"03/25/2022","4,277.83","4,253.84","4,300.64","4,240.03","","0.57%"
"03/24/2022","4,253.55","4,234.26","4,280.68","4,234.26","","0.45%"
"03/23/2022","4,234.33","4,282.12","4,291.36","4,219.59","","-1.11%"
"03/22/2022","4,281.95","4,215.29","4,281.95","4,215.29","","1.68%"
"03/21/2022","4,211.35","4,223.21","4,242.78","4,196.70","","-0.38%"
"03/18/2022","4,227.53","4,183.07","4,227.53","4,171.60","","1.07%"
"03/17/2022","4,182.92","4,125.60","4,189.54","4,125.60","","1.40%"
"03/16/2022","4,125.15","4,124.77","4,202.03","4,108.45","","0.01%"
"03/15/2022","4,124.63","4,128.99","4,128.99","4,051.50","","-0.12%"
