"Date","Price","Open","High","Low","Vol.","Change %"
"04/26/2018","2,152.92","2,132.54","2,167.41","2,132.54","","1.30%"
"04/25/2018","2,125.35","2,150.57","2,151.92","2,118.34","","-1.65%"
"04/24/2018","2,161.02","2,172.73","2,177.11","2,150.04","","-0.08%"
"04/23/2018","2,162.81","2,178.79","2,190.46","2,160.43","","-0.80%"
"04/20/2018","2,180.26","2,182.57","2,186.11","2,153.37","","-0.46%"
"04/19/2018","2,190.38","2,167.08","2,190.77","2,163.33","","0.79%"
"04/18/2018","2,173.23","2,162.38","2,173.50","2,141.20","","0.79%"
"04/17/2018","2,156.25","2,120.70","2,160.87","2,119.01","","1.99%"
"04/16/2018","2,114.26","2,105.79","2,127.97","2,084.29","","0.63%"
"04/13/2018","2,101.12","2,078.29","2,101.12","2,075.19","","1.22%"
"04/12/2018","2,075.85","2,060.03","2,075.85","2,051.41","","0.53%"
"04/11/2018","2,064.82","2,091.85","2,109.25","2,056.63","","-1.66%"
"04/10/2018","2,099.78","2,096.86","2,121.45","2,094.56","","0.95%"
"04/05/2018","2,079.94","2,044.26","2,080.75","2,044.26","","2.36%"
"04/04/2018","2,031.89","2,023.72","2,049.32","2,023.72","","0.41%"
"04/03/2018","2,023.63","2,008.79","2,024.70","1,988.09","","0.19%"
"03/29/2018","2,019.80","2,046.30","2,055.41","2,016.87","","-1.00%"
"03/28/2018","2,040.24","2,037.01","2,042.40","2,014.11","","-0.21%"
"03/27/2018","2,044.52","2,048.69","2,057.40","2,044.16","","0.64%"
"03/26/2018","2,031.43","2,019.02","2,037.77","2,016.21","","0.74%"
"03/23/2018","2,016.58","2,008.42","2,030.25","1,995.99","","-0.11%"
"03/22/2018","2,018.80","2,047.31","2,063.56","2,018.10","","-1.46%"
"03/21/2018","2,048.72","2,060.54","2,074.34","2,047.66","","-0.61%"
"03/20/2018","2,061.39","2,060.37","2,080.83","2,044.88","","-0.56%"
"03/19/2018","2,072.98","2,085.02","2,089.41","2,065.75","","-0.72%"
"03/16/2018","2,088.10","2,098.45","2,099.17","2,080.14","","-0.47%"
"03/15/2018","2,097.97","2,114.14","2,114.14","2,083.66","","-0.56%"
"03/14/2018","2,109.73","2,125.07","2,126.79","2,100.73","","-0.70%"
"03/13/2018","2,124.60","2,132.49","2,141.04","2,119.50","","-0.44%"
"03/12/2018","2,133.90","2,123.19","2,156.92","2,117.18","","0.95%"
"03/09/2018","2,113.77","2,088.56","2,113.77","2,087.64","","1.20%"
"03/08/2018","2,088.61","2,053.46","2,089.93","2,049.98","","1.92%"
"03/07/2018","2,049.27","2,042.05","2,066.20","2,032.87","","0.37%"
"03/06/2018","2,041.62","2,046.20","2,063.42","2,038.61","","0.63%"
"03/05/2018","2,028.82","2,070.34","2,083.58","2,025.63","","-1.99%"
"03/02/2018","2,069.91","2,106.55","2,109.91","2,067.18","","-2.00%"
"03/01/2018","2,112.22","2,119.84","2,127.98","2,107.11","","-0.83%"
"02/28/2018","2,129.81","2,141.21","2,141.21","2,121.29","","-0.90%"
"02/27/2018","2,149.23","2,146.61","2,153.79","2,125.11","","0.11%"
"02/26/2018","2,146.77","2,160.98","2,165.48","2,145.81","","-0.63%"
"02/23/2018","2,160.33","2,164.68","2,174.09","2,142.68","","-0.04%"
"02/22/2018","2,161.19","2,161.45","2,168.21","2,136.30","","0.61%"
"02/21/2018","2,148.03","2,153.36","2,153.36","2,139.96","","-0.55%"
"02/20/2018","2,159.92","2,167.38","2,175.17","2,142.83","","-0.53%"
"02/16/2018","2,171.48","2,165.97","2,175.40","2,150.18","","0.89%"
"02/15/2018","2,152.27","2,124.44","2,158.78","2,124.18","","1.69%"
"02/14/2018","2,116.59","2,106.39","2,122.33","2,089.68","","1.19%"
"02/13/2018","2,091.62","2,084.80","2,102.53","2,062.49","","0.23%"
"02/12/2018","2,086.83","2,120.75","2,137.96","2,086.83","","-0.75%"
"02/09/2018","2,102.64","2,103.27","2,116.96","2,086.53","","-1.42%"
"02/08/2018","2,133.00","2,151.94","2,172.47","2,133.00","","-1.14%"
"02/07/2018","2,157.50","2,144.73","2,158.25","2,133.92","","1.25%"
"02/06/2018","2,130.79","2,140.88","2,140.88","2,078.36","","-1.84%"
