"Date","Price","Open","High","Low","Vol.","Change %"
"02/14/2014","1,798.87","1,798.87","1,798.87","1,798.87","","-0.70%"
"02/13/2014","1,811.59","1,811.59","1,811.59","1,811.59","","0.08%"
"02/12/2014","1,810.22","1,810.22","1,810.22","1,810.22","","0.22%"
"02/11/2014","1,806.21","1,806.21","1,806.21","1,806.21","","0.08%"
"02/10/2014","1,804.72","1,804.72","1,804.72","1,804.72","","0.01%"
"02/07/2014","1,804.62","1,804.62","1,804.62","1,804.62","","0.22%"
"02/06/2014","1,800.65","1,800.65","1,800.65","1,800.65","","0.16%"
"02/05/2014","1,797.79","1,797.79","1,797.79","1,797.79","","0.48%"
"02/04/2014","1,789.13","1,789.13","1,789.13","1,789.13","","-0.33%"
"02/03/2014","1,795.09","1,795.09","1,795.09","1,795.09","","-0.47%"
"01/31/2014","1,803.53","1,803.53","1,803.53","1,803.53","","-0.21%"
"01/30/2014","1,807.30","1,807.30","1,807.30","1,807.30","","0.31%"
"01/29/2014","1,801.67","1,801.67","1,801.67","1,801.67","","0.36%"
"01/28/2014","1,795.18","1,795.18","1,795.18","1,795.18","","-0.06%"
"01/27/2014","1,796.24","1,796.24","1,796.24","1,796.24","","-0.45%"
"01/24/2014","1,804.33","1,804.33","1,804.33","1,804.33","","-0.38%"
"01/23/2014","1,811.16","1,811.16","1,811.16","1,811.16","","0.02%"
"01/22/2014","1,810.75","1,810.75","1,810.75","1,810.75","","0.07%"
"01/21/2014","1,809.53","1,809.53","1,809.53","1,809.53","","-0.19%"
"01/20/2014","1,812.97","1,812.97","1,812.97","1,812.97","","0.05%"
"01/17/2014","1,812.12","1,812.12","1,812.12","1,812.12","","0.57%"
"01/16/2014","1,801.89","1,801.89","1,801.89","1,801.89","","-0.50%"
"01/15/2014","1,810.91","1,810.91","1,810.91","1,810.91","","-0.21%"
"01/14/2014","1,814.76","1,814.76","1,814.76","1,814.76","","-0.08%"
"01/13/2014","1,816.26","1,816.26","1,816.26","1,816.26","","0.65%"
"01/10/2014","1,804.47","1,804.47","1,804.47","1,804.47","","-0.45%"
"01/09/2014","1,812.63","1,812.63","1,812.63","1,812.63","","0.67%"
"01/08/2014","1,800.64","1,800.64","1,800.64","1,800.64","","-0.11%"
