"Date","Price","Open","High","Low","Vol.","Change %"
"04/29/2008","1,866.33","1,853.95","1,871.02","1,853.95","","0.67%"
"04/28/2008","1,853.95","1,829.90","1,854.03","1,829.90","","1.31%"
"04/25/2008","1,829.90","1,810.17","1,832.53","1,810.17","","1.09%"
"04/24/2008","1,810.17","1,827.18","1,837.34","1,810.17","","-0.93%"
"04/23/2008","1,827.18","1,885.04","1,885.04","1,825.57","","-3.07%"
"04/22/2008","1,885.04","1,866.17","1,905.13","1,866.17","","1.01%"
"04/21/2008","1,866.17","1,799.51","1,867.51","1,799.51","","3.70%"
"04/18/2008","1,799.51","1,743.71","1,819.72","1,743.71","","3.20%"
"04/17/2008","1,743.71","1,629.68","1,743.75","1,629.68","","7.00%"
"04/16/2008","1,629.68","1,613.99","1,629.68","1,568.39","","0.97%"
"04/15/2008","1,613.99","1,691.02","1,691.02","1,613.99","","-4.56%"
"04/14/2008","1,691.02","1,772.27","1,772.27","1,691.02","","-4.58%"
"04/11/2008","1,772.27","1,798.94","1,798.94","1,770.90","","-1.48%"
"04/10/2008","1,798.94","1,847.38","1,847.38","1,798.25","","-2.62%"
"04/09/2008","1,847.38","1,875.09","1,875.09","1,847.38","","-1.48%"
"04/08/2008","1,875.09","1,902.86","1,902.86","1,872.60","","-1.46%"
"04/07/2008","1,902.86","1,917.62","1,922.00","1,902.86","","-0.77%"
"04/04/2008","1,917.62","1,908.90","1,923.51","1,908.90","","0.46%"
"04/03/2008","1,908.90","1,888.93","1,909.55","1,888.93","","1.06%"
"04/02/2008","1,888.93","1,877.38","1,894.69","1,877.38","","0.62%"
"04/01/2008","1,877.38","1,903.59","1,903.59","1,875.14","","-1.38%"
"03/31/2008","1,903.59","1,902.17","1,930.60","1,902.17","","0.07%"
"03/28/2008","1,902.17","1,865.64","1,902.17","1,865.64","","1.96%"
"03/27/2008","1,865.64","1,882.54","1,882.54","1,861.92","","-0.90%"
"03/26/2008","1,882.54","1,944.58","1,944.58","1,877.41","","-3.19%"
"03/25/2008","1,944.58","1,947.96","1,959.20","1,944.56","","-0.17%"
"03/20/2008","1,947.96","2,053.09","2,053.09","1,947.04","","-5.12%"
"03/19/2008","2,053.09","2,071.48","2,082.87","2,053.09","","-0.89%"
"03/18/2008","2,071.48","2,093.98","2,093.98","2,068.31","","-1.07%"
"03/17/2008","2,093.98","2,125.85","2,129.21","2,093.94","","-1.50%"
"03/14/2008","2,125.85","2,117.12","2,126.37","2,114.42","","0.41%"
"03/13/2008","2,117.12","2,131.77","2,131.77","2,116.97","","-0.69%"
"03/12/2008","2,131.77","2,129.90","2,136.97","2,129.90","","0.09%"
"03/11/2008","2,129.90","2,135.59","2,141.78","2,129.90","","-0.27%"
"03/10/2008","2,135.59","2,148.64","2,148.64","2,132.24","","-0.61%"
"03/07/2008","2,148.64","2,178.27","2,178.27","2,141.75","","-1.36%"
"03/06/2008","2,178.27","2,178.25","2,191.04","2,178.25","","0.00%"
"03/05/2008","2,178.25","2,144.33","2,178.34","2,144.33","","1.58%"
"03/04/2008","2,144.33","2,168.40","2,168.40","2,122.69","","-1.11%"
"03/03/2008","2,168.40","2,222.37","2,222.37","2,168.40","","-2.43%"
"02/29/2008","2,222.37","2,242.87","2,245.14","2,222.15","","-0.91%"
