Open,Close,High,Low,Volume,Date
1031.852,1031.852,1031.852,1031.852,,06/11/19
1022.032,1022.032,1022.032,1022.032,,06/10/19
1007.386,1007.386,1007.386,1007.386,,06/07/19
1002.75,1002.75,1002.75,1002.75,,06/06/19
1004.68,1004.68,1004.68,1004.68,,06/05/19
1005.428,1005.428,1005.428,1005.428,,06/04/19
1008.341,1008.341,1008.341,1008.341,,06/03/19
997.998,997.998,997.998,997.998,,05/31/19
994.927,994.927,994.927,994.927,,05/30/19
985.439,985.439,985.439,985.439,,05/29/19
988.156,988.156,988.156,988.156,,05/28/19
989.151,989.151,989.151,989.151,,05/27/19
986.648,986.648,986.648,986.648,,05/24/19
984.808,984.808,984.808,984.808,,05/23/19
998,998,998,998,,05/22/19
998.969,998.969,998.969,998.969,,05/21/19
994.077,994.077,994.077,994.077,,05/20/19
996.391,996.391,996.391,996.391,,05/17/19
1011.145,1011.145,1011.145,1011.145,,05/16/19
1015.97,1015.97,1015.97,1015.97,,05/15/19
1014.483,1014.483,1014.483,1014.483,,05/14/19
1016.495,1016.495,1016.495,1016.495,,05/13/19
1033.437,1033.437,1033.437,1033.437,,05/10/19
1028.398,1028.398,1028.398,1028.398,,05/09/19
1050.936,1050.936,1050.936,1050.936,,05/08/19
1057.055,1057.055,1057.055,1057.055,,05/07/19
1062.642,1062.642,1062.642,1062.642,,05/06/19
1082.771,1082.771,1082.771,1082.771,,05/03/19
1078.951,1078.951,1078.951,1078.951,,05/02/19
1080.48,1080.48,1080.48,1080.48,,05/01/19
1079.235,1079.235,1079.235,1079.235,,04/30/19
1082.911,1082.911,1082.911,1082.911,,04/29/19
1078.063,1078.063,1078.063,1078.063,,04/26/19
1076.714,1076.714,1076.714,1076.714,,04/25/19
1084.515,1084.515,1084.515,1084.515,,04/24/19
1089.764,1089.764,1089.764,1089.764,,04/23/19
1089.026,1089.026,1089.026,1089.026,,04/22/19
1092.524,1092.524,1092.524,1092.524,,04/19/19
1092.516,1092.516,1092.516,1092.516,,04/18/19
1096.394,1096.394,1096.394,1096.394,,04/17/19
1093.553,1093.553,1093.553,1093.553,,04/16/19
1086.223,1086.223,1086.223,1086.223,,04/15/19
1089.086,1089.086,1089.086,1089.086,,04/12/19
1087.492,1087.492,1087.492,1087.492,,04/11/19
1096.049,1096.049,1096.049,1096.049,,04/10/19
1093.439,1093.439,1093.439,1093.439,,04/09/19
1088.498,1088.498,1088.498,1088.498,,04/08/19
1085.142,1085.142,1085.142,1085.142,,04/05/19
1080.727,1080.727,1080.727,1080.727,,04/04/19
1079.798,1079.798,1079.798,1079.798,,04/03/19
1071.14,1071.14,1071.14,1071.14,,04/02/19
1070.088,1070.088,1070.088,1070.088,,04/01/19
1058.127,1058.127,1058.127,1058.127,,03/29/19
1045.215,1045.215,1045.215,1045.215,,03/28/19
1044.099,1044.099,1044.099,1044.099,,03/27/19
1050.446,1050.446,1050.446,1050.446,,03/26/19
1047.711,1047.711,1047.711,1047.711,,03/25/19
1059.626,1059.626,1059.626,1059.626,,03/22/19
1069.684,1069.684,1069.684,1069.684,,03/21/19
1068.469,1068.469,1068.469,1068.469,,03/20/19
1070.946,1070.946,1070.946,1070.946,,03/19/19
1069.261,1069.261,1069.261,1069.261,,03/18/19
1057.295,1057.295,1057.295,1057.295,,03/15/19
1048.198,1048.198,1048.198,1048.198,,03/14/19
1050.461,1050.461,1050.461,1050.461,,03/13/19
1051.52,1051.52,1051.52,1051.52,,03/12/19
1041.149,1041.149,1041.149,1041.149,,03/11/19
1030.127,1030.127,1030.127,1030.127,,03/08/19
1043.562,1043.562,1043.562,1043.562,,03/07/19
1055.68,1055.68,1055.68,1055.68,,03/06/19
1055.117,1055.117,1055.117,1055.117,,03/05/19
1053.616,1053.616,1053.616,1053.616,,03/04/19
1051.541,1051.541,1051.541,1051.541,,03/01/19
1050.951,1050.951,1050.951,1050.951,,02/28/19
1061.263,1061.263,1061.263,1061.263,,02/27/19
1064.939,1064.939,1064.939,1064.939,,02/26/19
1067.637,1067.637,1067.637,1067.637,,02/25/19
1058.654,1058.654,1058.654,1058.654,,02/22/19
1050.993,1050.993,1050.993,1050.993,,02/21/19
1049.319,1049.319,1049.319,1049.319,,02/20/19
1036.972,1036.972,1036.972,1036.972,,02/19/19
1036.731,1036.731,1036.731,1036.731,,02/18/19
1030.637,1030.637,1030.637,1030.637,,02/15/19
1039.195,1039.195,1039.195,1039.195,,02/14/19
1041.845,1041.845,1041.845,1041.845,,02/13/19
1042.134,1042.134,1042.134,1042.134,,02/12/19
1035.406,1035.406,1035.406,1035.406,,02/11/19
1036.027,1036.027,1036.027,1036.027,,02/08/19
1041.969,1041.969,1041.969,1041.969,,02/07/19
1048.459,1048.459,1048.459,1048.459,,02/06/19
1051.896,1051.896,1051.896,1051.896,,02/05/19
1048.045,1048.045,1048.045,1048.045,,02/04/19
1050.2,1050.2,1050.2,1050.2,,02/01/19
1049.927,1049.927,1049.927,1049.927,,01/31/19
1036.634,1036.634,1036.634,1036.634,,01/30/19
1029.751,1029.751,1029.751,1029.751,,01/29/19
1028.062,1028.062,1028.062,1028.062,,01/28/19
1032.344,1032.344,1032.344,1032.344,,01/25/19
1019.438,1019.438,1019.438,1019.438,,01/24/19
1011.561,1011.561,1011.561,1011.561,,01/23/19
1010.633,1010.633,1010.633,1010.633,,01/22/19
1018.449,1018.449,1018.449,1018.449,,01/21/19
1017.995,1017.995,1017.995,1017.995,,01/18/19
1008.987,1008.987,1008.987,1008.987,,01/17/19
1009.391,1009.391,1009.391,1009.391,,01/16/19
1005.112,1005.112,1005.112,1005.112,,01/15/19
992.705,992.705,992.705,992.705,,01/14/19
1001.11,1001.11,1001.11,1001.11,,01/11/19
998.674,998.674,998.674,998.674,,01/10/19
994.408,994.408,994.408,994.408,,01/09/19
975.508,975.508,975.508,975.508,,01/08/19
977.965,977.965,977.965,977.965,,01/07/19
964.966,964.966,964.966,964.966,,01/04/19
949.573,949.573,949.573,949.573,,01/03/19
955.665,955.665,955.665,955.665,,01/02/19
965.932,965.932,965.932,965.932,,01/01/19
965.667,965.667,965.667,965.667,,12/31/18
962.633,962.633,962.633,962.633,,12/28/18
952.333,952.333,952.333,952.333,,12/27/18
950.152,950.152,950.152,950.152,,12/26/18
950.265,950.265,950.265,950.265,,12/25/18
952.845,952.845,952.845,952.845,,12/24/18
957.335,957.335,957.335,957.335,,12/21/18
959.785,959.785,959.785,959.785,,12/20/18
967.654,967.654,967.654,967.654,,12/19/18
962.985,962.985,962.985,962.985,,12/18/18
967.822,967.822,967.822,967.822,,12/17/18
971.897,971.897,971.897,971.897,,12/14/18
985.517,985.517,985.517,985.517,,12/13/18
978.896,978.896,978.896,978.896,,12/12/18
964.804,964.804,964.804,964.804,,12/11/18
962.789,962.789,962.789,962.789,,12/10/18
981.367,981.367,981.367,981.367,,12/07/18
978.928,978.928,978.928,978.928,,12/06/18
1001.907,1001.907,1001.907,1001.907,,12/05/18
1014.251,1014.251,1014.251,1014.251,,12/04/18
1016.87,1016.87,1016.87,1016.87,,12/03/18
994.717,994.717,994.717,994.717,,11/30/18
998.052,998.052,998.052,998.052,,11/29/18
991.671,991.671,991.671,991.671,,11/28/18
980.163,980.163,980.163,980.163,,11/27/18
976.573,976.573,976.573,976.573,,11/26/18
969.17,969.17,969.17,969.17,,11/23/18
975.992,975.992,975.992,975.992,,11/22/18
975.04,975.04,975.04,975.04,,11/21/18
972.583,972.583,972.583,972.583,,11/20/18
988.309,988.309,988.309,988.309,,11/19/18
986.305,986.305,986.305,986.305,,11/16/18
980.854,980.854,980.854,980.854,,11/15/18
968.141,968.141,968.141,968.141,,11/14/18
966.021,966.021,966.021,966.021,,11/13/18
966.412,966.412,966.412,966.412,,11/12/18
976.174,976.174,976.174,976.174,,11/09/18
993.528,993.528,993.528,993.528,,11/08/18
997.924,997.924,997.924,997.924,,11/07/18
992.266,992.266,992.266,992.266,,11/06/18
992.376,992.376,992.376,992.376,,11/05/18
996.716,996.716,996.716,996.716,,11/02/18
971.44,971.44,971.44,971.44,,11/01/18
955.924,955.924,955.924,955.924,,10/31/18
936.303,936.303,936.303,936.303,,10/30/18
934.796,934.796,934.796,934.796,,10/29/18
939.554,939.554,939.554,939.554,,10/26/18
948.959,948.959,948.959,948.959,,10/25/18
953.05,953.05,953.05,953.05,,10/24/18
960.537,960.537,960.537,960.537,,10/23/18
982.864,982.864,982.864,982.864,,10/22/18
971.469,971.469,971.469,971.469,,10/19/18
970.903,970.903,970.903,970.903,,10/18/18
983.712,983.712,983.712,983.712,,10/17/18
984.656,984.656,984.656,984.656,,10/16/18
971.674,971.674,971.674,971.674,,10/15/18
980.094,980.094,980.094,980.094,,10/12/18
954.656,954.656,954.656,954.656,,10/11/18
985.673,985.673,985.673,985.673,,10/10/18
993.985,993.985,993.985,993.985,,10/09/18
995.501,995.501,995.501,995.501,,10/08/18
1000.757,1000.757,1000.757,1000.757,,10/05/18
1010.378,1010.378,1010.378,1010.378,,10/04/18
1035.035,1035.035,1035.035,1035.035,,10/03/18
1033.3,1033.3,1033.3,1033.3,,10/02/18
1046.398,1046.398,1046.398,1046.398,,10/01/18
1047.908,1047.908,1047.908,1047.908,,09/28/18
1051.303,1051.303,1051.303,1051.303,,09/27/18
1046.024,1046.024,1046.024,1046.024,,09/26/18
1041.781,1041.781,1041.781,1041.781,,09/25/18
1042.345,1042.345,1042.345,1042.345,,09/24/18
1051.435,1051.435,1051.435,1051.435,,09/21/18
1036.927,1036.927,1036.927,1036.927,,09/20/18
1031.073,1031.073,1031.073,1031.073,,09/19/18
1019.741,1019.741,1019.741,1019.741,,09/18/18
1016.43,1016.43,1016.43,1016.43,,09/17/18
1028.527,1028.527,1028.527,1028.527,,09/14/18
1017.643,1017.643,1017.643,1017.643,,09/13/18
1004.56,1004.56,1004.56,1004.56,,09/12/18
1003.33,1003.33,1003.33,1003.33,,09/11/18
1011.254,1011.254,1011.254,1011.254,,09/10/18
1022.983,1022.983,1022.983,1022.983,,09/07/18
1018.294,1018.294,1018.294,1018.294,,09/06/18
1021.719,1021.719,1021.719,1021.719,,09/05/18
1040.166,1040.166,1040.166,1040.166,,09/04/18
1047.126,1047.126,1047.126,1047.126,,09/03/18
1055.96,1055.96,1055.96,1055.96,,08/31/18
1057.844,1057.844,1057.844,1057.844,,08/30/18
1070.527,1070.527,1070.527,1070.527,,08/29/18
1070.617,1070.617,1070.617,1070.617,,08/28/18
1069.136,1069.136,1069.136,1069.136,,08/27/18
1050.187,1050.187,1050.187,1050.187,,08/24/18
1048.199,1048.199,1048.199,1048.199,,08/23/18
1050.609,1050.609,1050.609,1050.609,,08/22/18
1044.312,1044.312,1044.312,1044.312,,08/21/18
1033.653,1033.653,1033.653,1033.653,,08/20/18
1022.937,1022.937,1022.937,1022.937,,08/17/18
1021.571,1021.571,1021.571,1021.571,,08/16/18
1023.427,1023.427,1023.427,1023.427,,08/15/18
1042.555,1042.555,1042.555,1042.555,,08/14/18
1043.3,1043.3,1043.3,1043.3,,08/13/18
1062.369,1062.369,1062.369,1062.369,,08/10/18
1078.669,1078.669,1078.669,1078.669,,08/09/18
1079.728,1079.728,1079.728,1079.728,,08/08/18
1079.786,1079.786,1079.786,1079.786,,08/07/18
1070.999,1070.999,1070.999,1070.999,,08/06/18
1073.331,1073.331,1073.331,1073.331,,08/03/18
1067.424,1067.424,1067.424,1067.424,,08/02/18
1086.875,1086.875,1086.875,1086.875,,08/01/18
1087.456,1087.456,1087.456,1087.456,,07/31/18
1090.144,1090.144,1090.144,1090.144,,07/30/18
1092.362,1092.362,1092.362,1092.362,,07/27/18
1089.174,1089.174,1089.174,1089.174,,07/26/18
1088.822,1088.822,1088.822,1088.822,,07/25/18
1080.379,1080.379,1080.379,1080.379,,07/24/18
1069.518,1069.518,1069.518,1069.518,,07/23/18
1070.066,1070.066,1070.066,1070.066,,07/20/18
1060.648,1060.648,1060.648,1060.648,,07/19/18
1068.751,1068.751,1068.751,1068.751,,07/18/18
1070.907,1070.907,1070.907,1070.907,,07/17/18
1070.242,1070.242,1070.242,1070.242,,07/16/18
1075.642,1075.642,1075.642,1075.642,,07/13/18
1070.241,1070.241,1070.241,1070.241,,07/12/18
1064.715,1064.715,1064.715,1064.715,,07/11/18
1076.188,1076.188,1076.188,1076.188,,07/10/18
1075.738,1075.738,1075.738,1075.738,,07/09/18
1059.968,1059.968,1059.968,1059.968,,07/06/18
1054.349,1054.349,1054.349,1054.349,,07/05/18
1056.066,1056.066,1056.066,1056.066,,07/04/18
1057.7,1057.7,1057.7,1057.7,,07/03/18
1059.32,1059.32,1059.32,1059.32,,07/02/18
1069.517,1069.517,1069.517,1069.517,,06/29/18
1046.708,1046.708,1046.708,1046.708,,06/28/18
1052.118,1052.118,1052.118,1052.118,,06/27/18
1067.753,1067.753,1067.753,1067.753,,06/26/18
1071.06,1071.06,1071.06,1071.06,,06/25/18
1087.999,1087.999,1087.999,1087.999,,06/22/18
1080.19,1080.19,1080.19,1080.19,,06/21/18
1093.259,1093.259,1093.259,1093.259,,06/20/18
1085.03,1085.03,1085.03,1085.03,,06/19/18
1105.984,1105.984,1105.984,1105.984,,06/18/18
1113.758,1113.758,1113.758,1113.758,,06/15/18
1125.705,1125.705,1125.705,1125.705,,06/14/18
1135.681,1135.681,1135.681,1135.681,,06/13/18
1140.644,1140.644,1140.644,1140.644,,06/12/18
1139.456,1139.456,1139.456,1139.456,,06/11/18
1135.388,1135.388,1135.388,1135.388,,06/08/18
1149.683,1149.683,1149.683,1149.683,,06/07/18
1150.166,1150.166,1150.166,1150.166,,06/06/18
1144.437,1144.437,1144.437,1144.437,,06/05/18
1146.743,1146.743,1146.743,1146.743,,06/04/18
1130.216,1130.216,1130.216,1130.216,,06/01/18
1120.71,1120.71,1120.71,1120.71,,05/31/18
1112.749,1112.749,1112.749,1112.749,,05/30/18
1126.25,1126.25,1126.25,1126.25,,05/29/18
1137.003,1137.003,1137.003,1137.003,,05/28/18
1136.62,1136.62,1136.62,1136.62,,05/25/18
1135.063,1135.063,1135.063,1135.063,,05/24/18
1133.096,1133.096,1133.096,1133.096,,05/23/18
1142.052,1142.052,1142.052,1142.052,,05/22/18
1136.492,1136.492,1136.492,1136.492,,05/21/18
1137.745,1137.745,1137.745,1137.745,,05/18/18
1144.069,1144.069,1144.069,1144.069,,05/17/18
1155.095,1155.095,1155.095,1155.095,,05/16/18
1150.268,1150.268,1150.268,1150.268,,05/15/18
1168.896,1168.896,1168.896,1168.896,,05/14/18
1164.485,1164.485,1164.485,1164.485,,05/11/18
1156.546,1156.546,1156.546,1156.546,,05/10/18
1143.759,1143.759,1143.759,1143.759,,05/09/18
1142.664,1142.664,1142.664,1142.664,,05/08/18
1139.552,1139.552,1139.552,1139.552,,05/07/18
1136.172,1136.172,1136.172,1136.172,,05/04/18
1137.848,1137.848,1137.848,1137.848,,05/03/18
1151.436,1151.436,1151.436,1151.436,,05/02/18
1162.475,1162.475,1162.475,1162.475,,05/01/18
1164.428,1164.428,1164.428,1164.428,,04/30/18
1156.298,1156.298,1156.298,1156.298,,04/27/18
1144.345,1144.345,1144.345,1144.345,,04/26/18
1140.274,1140.274,1140.274,1140.274,,04/25/18
1154.206,1154.206,1154.206,1154.206,,04/24/18
1158.261,1158.261,1158.261,1158.261,,04/23/18
1168.244,1168.244,1168.244,1168.244,,04/20/18
1184.125,1184.125,1184.125,1184.125,,04/19/18
1176.144,1176.144,1176.144,1176.144,,04/18/18
1164.36,1164.36,1164.36,1164.36,,04/17/18
1163.251,1163.251,1163.251,1163.251,,04/16/18
1170.088,1170.088,1170.088,1170.088,,04/13/18
1176.882,1176.882,1176.882,1176.882,,04/12/18
1175.527,1175.527,1175.527,1175.527,,04/11/18
1175.324,1175.324,1175.324,1175.324,,04/10/18
1163.069,1163.069,1163.069,1163.069,,04/09/18
1161.968,1161.968,1161.968,1161.968,,04/06/18
1166.484,1166.484,1166.484,1166.484,,04/05/18
1155.644,1155.644,1155.644,1155.644,,04/04/18
1170.147,1170.147,1170.147,1170.147,,04/03/18
1169.434,1169.434,1169.434,1169.434,,04/02/18
1170.875,1170.875,1170.875,1170.875,,03/30/18
1169.266,1169.266,1169.266,1169.266,,03/29/18
1162.671,1162.671,1162.671,1162.671,,03/28/18
1185.175,1185.175,1185.175,1185.175,,03/27/18
1182.283,1182.283,1182.283,1182.283,,03/26/18
1172.097,1172.097,1172.097,1172.097,,03/23/18
1196.725,1196.725,1196.725,1196.725,,03/22/18
1209.616,1209.616,1209.616,1209.616,,03/21/18
1209.887,1209.887,1209.887,1209.887,,03/20/18
1203.59,1203.59,1203.59,1203.59,,03/19/18
1213.138,1213.138,1213.138,1213.138,,03/16/18
1216.238,1216.238,1216.238,1216.238,,03/15/18
1218.697,1218.697,1218.697,1218.697,,03/14/18
1223.832,1223.832,1223.832,1223.832,,03/13/18
1222.2,1222.2,1222.2,1222.2,,03/12/18
1207.226,1207.226,1207.226,1207.226,,03/09/18
1195.236,1195.236,1195.236,1195.236,,03/08/18
1189.198,1189.198,1189.198,1189.198,,03/07/18
1193.934,1193.934,1193.934,1193.934,,03/06/18
1176.116,1176.116,1176.116,1176.116,,03/05/18
1182.057,1182.057,1182.057,1182.057,,03/02/18
1192.254,1192.254,1192.254,1192.254,,03/01/18
1195.193,1195.193,1195.193,1195.193,,02/28/18
1212.329,1212.329,1212.329,1212.329,,02/27/18
1221.076,1221.076,1221.076,1221.076,,02/26/18
1216.426,1216.426,1216.426,1216.426,,02/23/18
1200.903,1200.903,1200.903,1200.903,,02/22/18
1209.671,1209.671,1209.671,1209.671,,02/21/18
1194.528,1194.528,1194.528,1194.528,,02/20/18
1201.036,1201.036,1201.036,1201.036,,02/19/18
1199.735,1199.735,1199.735,1199.735,,02/16/18
1202.623,1202.623,1202.623,1202.623,,02/15/18
1185.334,1185.334,1185.334,1185.334,,02/14/18
1164.492,1164.492,1164.492,1164.492,,02/13/18
1153.373,1153.373,1153.373,1153.373,,02/12/18
1142.853,1142.853,1142.853,1142.853,,02/09/18
1163.087,1163.087,1163.087,1163.087,,02/08/18
1173.379,1173.379,1173.379,1173.379,,02/07/18
1176.176,1176.176,1176.176,1176.176,,02/06/18
1209.336,1209.336,1209.336,1209.336,,02/05/18
1230.835,1230.835,1230.835,1230.835,,02/02/18
1248.647,1248.647,1248.647,1248.647,,02/01/18
1254.587,1254.587,1254.587,1254.587,,01/31/18
1247.628,1247.628,1247.628,1247.628,,01/30/18
1267.984,1267.984,1267.984,1267.984,,01/29/18
1273.071,1273.071,1273.071,1273.071,,01/26/18
1263.454,1263.454,1263.454,1263.454,,01/25/18
1258.747,1258.747,1258.747,1258.747,,01/24/18
1252.385,1252.385,1252.385,1252.385,,01/23/18
1238.504,1238.504,1238.504,1238.504,,01/22/18
1232.597,1232.597,1232.597,1232.597,,01/19/18
1227.516,1227.516,1227.516,1227.516,,01/18/18
1222.621,1222.621,1222.621,1222.621,,01/17/18
1217.867,1217.867,1217.867,1217.867,,01/16/18
1210.64,1210.64,1210.64,1210.64,,01/15/18
1208.169,1208.169,1208.169,1208.169,,01/12/18
1197.005,1197.005,1197.005,1197.005,,01/11/18
1197.527,1197.527,1197.527,1197.527,,01/10/18
1205.137,1205.137,1205.137,1205.137,,01/09/18
1206.863,1206.863,1206.863,1206.863,,01/08/18
1201.006,1201.006,1201.006,1201.006,,01/05/18
1192.556,1192.556,1192.556,1192.556,,01/04/18
1184.215,1184.215,1184.215,1184.215,,01/03/18
1177.978,1177.978,1177.978,1177.978,,01/02/18
1157.545,1157.545,1157.545,1157.545,,01/01/18
1158.454,1158.454,1158.454,1158.454,,12/29/17
1153.581,1153.581,1153.581,1153.581,,12/28/17
1144.39,1144.39,1144.39,1144.39,,12/27/17
1138.632,1138.632,1138.632,1138.632,,12/26/17
1141.108,1141.108,1141.108,1141.108,,12/25/17
1141.091,1141.091,1141.091,1141.091,,12/22/17
1134.382,1134.382,1134.382,1134.382,,12/21/17
1132.849,1132.849,1132.849,1132.849,,12/20/17
1132.199,1132.199,1132.199,1132.199,,12/19/17
1130.39,1130.39,1130.39,1130.39,,12/18/17
1118.503,1118.503,1118.503,1118.503,,12/15/17
1121.222,1121.222,1121.222,1121.222,,12/14/17
1118.805,1118.805,1118.805,1118.805,,12/13/17
1112.367,1112.367,1112.367,1112.367,,12/12/17
1119.971,1119.971,1119.971,1119.971,,12/11/17
1110.778,1110.778,1110.778,1110.778,,12/08/17
1100.541,1100.541,1100.541,1100.541,,12/07/17
1101.195,1101.195,1101.195,1101.195,,12/06/17
1117.687,1117.687,1117.687,1117.687,,12/05/17
1121.947,1121.947,1121.947,1121.947,,12/04/17
1115.937,1115.937,1115.937,1115.937,,12/01/17
1120.793,1120.793,1120.793,1120.793,,11/30/17
1141.38,1141.38,1141.38,1141.38,,11/29/17
1146.498,1146.498,1146.498,1146.498,,11/28/17
1144.327,1144.327,1144.327,1144.327,,11/27/17
1154.256,1154.256,1154.256,1154.256,,11/24/17
1152.401,1152.401,1152.401,1152.401,,11/23/17
1156.674,1156.674,1156.674,1156.674,,11/22/17
1150.984,1150.984,1150.984,1150.984,,11/21/17
1136.102,1136.102,1136.102,1136.102,,11/20/17
1136.452,1136.452,1136.452,1136.452,,11/17/17
1125.355,1125.355,1125.355,1125.355,,11/16/17
1111.12,1111.12,1111.12,1111.12,,11/15/17
1118.321,1118.321,1118.321,1118.321,,11/14/17
1123.263,1123.263,1123.263,1123.263,,11/13/17
1128.492,1128.492,1128.492,1128.492,,11/10/17
1133.783,1133.783,1133.783,1133.783,,11/09/17
1134.676,1134.676,1134.676,1134.676,,11/08/17
1134.547,1134.547,1134.547,1134.547,,11/07/17
1131.026,1131.026,1131.026,1131.026,,11/06/17
1126.176,1126.176,1126.176,1126.176,,11/03/17
1127.31,1127.31,1127.31,1127.31,,11/02/17
1128.939,1128.939,1128.939,1128.939,,11/01/17
1119.079,1119.079,1119.079,1119.079,,10/31/17
1115.533,1115.533,1115.533,1115.533,,10/30/17
1110.22,1110.22,1110.22,1110.22,,10/27/17
1108.165,1108.165,1108.165,1108.165,,10/26/17
1114.094,1114.094,1114.094,1114.094,,10/25/17
1113.318,1113.318,1113.318,1113.318,,10/24/17
1115.895,1115.895,1115.895,1115.895,,10/23/17
1119.688,1119.688,1119.688,1119.688,,10/20/17
1116.913,1116.913,1116.913,1116.913,,10/19/17
1126.898,1126.898,1126.898,1126.898,,10/18/17
1125.665,1125.665,1125.665,1125.665,,10/17/17
1131.824,1131.824,1131.824,1131.824,,10/16/17
1125.914,1125.914,1125.914,1125.914,,10/13/17
1121.616,1121.616,1121.616,1121.616,,10/12/17
1117.333,1117.333,1117.333,1117.333,,10/11/17
1112.525,1112.525,1112.525,1112.525,,10/10/17
1100.415,1100.415,1100.415,1100.415,,10/09/17
1103.116,1103.116,1103.116,1103.116,,10/06/17
1102.755,1102.755,1102.755,1102.755,,10/05/17
1101.84,1101.84,1101.84,1101.84,,10/04/17
1097.026,1097.026,1097.026,1097.026,,10/03/17
1082.971,1082.971,1082.971,1082.971,,10/02/17
1081.722,1081.722,1081.722,1081.722,,09/29/17
1072.381,1072.381,1072.381,1072.381,,09/28/17
1078.572,1078.572,1078.572,1078.572,,09/27/17
1080.112,1080.112,1080.112,1080.112,,09/26/17
1088.264,1088.264,1088.264,1088.264,,09/25/17
1102.254,1102.254,1102.254,1102.254,,09/22/17
1108.185,1108.185,1108.185,1108.185,,09/21/17
1112.067,1112.067,1112.067,1112.067,,09/20/17
1109.63,1109.63,1109.63,1109.63,,09/19/17
1112.92,1112.92,1112.92,1112.92,,09/18/17
1102.164,1102.164,1102.164,1102.164,,09/15/17
1099.89,1099.89,1099.89,1099.89,,09/14/17
1099.46,1099.46,1099.46,1099.46,,09/13/17
1102.261,1102.261,1102.261,1102.261,,09/12/17
1099.177,1099.177,1099.177,1099.177,,09/11/17
1091.17,1091.17,1091.17,1091.17,,09/08/17
1090.098,1090.098,1090.098,1090.098,,09/07/17
1083.18,1083.18,1083.18,1083.18,,09/06/17
1084.929,1084.929,1084.929,1084.929,,09/05/17
1083.338,1083.338,1083.338,1083.338,,09/04/17
1091.36,1091.36,1091.36,1091.36,,09/01/17
1087.698,1087.698,1087.698,1087.698,,08/31/17
1088.005,1088.005,1088.005,1088.005,,08/30/17
1081.23,1081.23,1081.23,1081.23,,08/29/17
1085.079,1085.079,1085.079,1085.079,,08/28/17
1085.374,1085.374,1085.374,1085.374,,08/25/17
1082.451,1082.451,1082.451,1082.451,,08/24/17
1075.599,1075.599,1075.599,1075.599,,08/23/17
1072.523,1072.523,1072.523,1072.523,,08/22/17
1063.663,1063.663,1063.663,1063.663,,08/21/17
1059.54,1059.54,1059.54,1059.54,,08/18/17
1063.325,1063.325,1063.325,1063.325,,08/17/17
1060.272,1060.272,1060.272,1060.272,,08/16/17
1052.509,1052.509,1052.509,1052.509,,08/15/17
1053.653,1053.653,1053.653,1053.653,,08/14/17
1042.798,1042.798,1042.798,1042.798,,08/11/17
1056.213,1056.213,1056.213,1056.213,,08/10/17
1068.92,1068.92,1068.92,1068.92,,08/09/17
1078.527,1078.527,1078.527,1078.527,,08/08/17
1075.364,1075.364,1075.364,1075.364,,08/07/17
1067.256,1067.256,1067.256,1067.256,,08/04/17
1064.073,1064.073,1064.073,1064.073,,08/03/17
1069.972,1069.972,1069.972,1069.972,,08/02/17
1069.003,1069.003,1069.003,1069.003,,08/01/17
1066.233,1066.233,1066.233,1066.233,,07/31/17
1062.974,1062.974,1062.974,1062.974,,07/28/17
1068.95,1068.95,1068.95,1068.95,,07/27/17
1062.294,1062.294,1062.294,1062.294,,07/26/17
1061.687,1061.687,1061.687,1061.687,,07/25/17
1064.268,1064.268,1064.268,1064.268,,07/24/17
1060.178,1060.178,1060.178,1060.178,,07/21/17
1059.4,1059.4,1059.4,1059.4,,07/20/17
1060.118,1060.118,1060.118,1060.118,,07/19/17
1053.226,1053.226,1053.226,1053.226,,07/18/17
1051.547,1051.547,1051.547,1051.547,,07/17/17
1047.051,1047.051,1047.051,1047.051,,07/14/17
1040.724,1040.724,1040.724,1040.724,,07/13/17
1029.901,1029.901,1029.901,1029.901,,07/12/17
1018.199,1018.199,1018.199,1018.199,,07/11/17
1009.293,1009.293,1009.293,1009.293,,07/10/17
1002.481,1002.481,1002.481,1002.481,,07/07/17
1006.16,1006.16,1006.16,1006.16,,07/06/17
1009.849,1009.849,1009.849,1009.849,,07/05/17
1006.725,1006.725,1006.725,1006.725,,07/04/17
1014.241,1014.241,1014.241,1014.241,,07/03/17
1010.8,1010.8,1010.8,1010.8,,06/30/17
1014.021,1014.021,1014.021,1014.021,,06/29/17
1012.103,1012.103,1012.103,1012.103,,06/28/17
1016.676,1016.676,1016.676,1016.676,,06/27/17
1019.108,1019.108,1019.108,1019.108,,06/26/17
1011.666,1011.666,1011.666,1011.666,,06/23/17
1008.807,1008.807,1008.807,1008.807,,06/22/17
1006.468,1006.468,1006.468,1006.468,,06/21/17
1008.671,1008.671,1008.671,1008.671,,06/20/17
1012.947,1012.947,1012.947,1012.947,,06/19/17
1003.121,1003.121,1003.121,1003.121,,06/16/17
1003.643,1003.643,1003.643,1003.643,,06/15/17
1013.691,1013.691,1013.691,1013.691,,06/14/17
1009.782,1009.782,1009.782,1009.782,,06/13/17
1008.923,1008.923,1008.923,1008.923,,06/12/17
1018.186,1018.186,1018.186,1018.186,,06/09/17
1019.065,1019.065,1019.065,1019.065,,06/08/17
1015.747,1015.747,1015.747,1015.747,,06/07/17
1015.886,1015.886,1015.886,1015.886,,06/06/17
1017.595,1017.595,1017.595,1017.595,,06/05/17
1015.081,1015.081,1015.081,1015.081,,06/02/17
1008.47,1008.47,1008.47,1008.47,,06/01/17
