Date,Open,High,Low,Close
12/05/2005,"884.72","887.61","884.63","885.48"
12/02/2005,"888.00","889.68","883.00","885.14"
12/01/2005,"895.45","895.61","885.64","887.80"
11/30/2005,"898.97","900.07","891.31","896.13"
11/29/2005,"900.83","902.10","895.42","898.63"
11/28/2005,"904.18","904.34","898.22","900.14"
11/25/2005,"904.17","904.43","900.09","904.28"
11/24/2005,"903.41","904.71","900.94","903.65"
11/23/2005,"902.50","905.06","901.76","902.90"
11/22/2005,"906.74","909.56","902.15","902.54"
11/21/2005,"901.60","908.72","901.60","906.24"
11/18/2005,"895.78","903.05","895.78","901.72"
11/17/2005,"896.44","896.65","891.73","894.30"
11/16/2005,"893.29","896.80","892.95","896.80"
11/15/2005,"896.02","897.31","893.40","894.33"
11/14/2005,"897.92","898.23","891.94","896.19"
11/11/2005,"900.10","901.32","894.52","898.35"
11/10/2005,"905.44","907.10","898.38","901.09"
11/09/2005,"909.47","909.47","903.30","906.55"
11/08/2005,"911.43","911.60","906.49","909.10"
11/07/2005,"914.70","915.87","907.80","911.53"
11/02/2005,"910.53","915.50","910.51","913.92"
10/31/2005,"905.38","911.43","905.38","910.76"
10/28/2005,"903.86","906.70","902.39","905.79"
10/27/2005,"905.53","909.14","903.19","904.46"
10/26/2005,"903.33","907.79","903.30","905.21"
10/25/2005,"906.04","906.87","902.60","904.75"
10/24/2005,"909.68","912.44","904.45","904.70"
10/21/2005,"911.90","914.24","907.37","909.58"
10/20/2005,"914.80","915.14","909.80","911.69"
10/19/2005,"922.33","922.33","909.54","914.17"
10/18/2005,"923.96","926.58","920.58","922.64"
10/17/2005,"926.48","929.23","923.65","924.27"
10/14/2005,"927.55","929.12","925.59","925.59"
10/13/2005,"928.51","931.43","925.90","927.12"
10/12/2005,"926.75","931.66","926.46","928.49"
10/11/2005,"929.01","930.95","927.47","928.43"
10/10/2005,"925.56","930.70","925.56","928.88"
10/07/2005,"926.46","927.84","924.68","925.21"
10/06/2005,"927.18","929.27","924.01","926.25"
10/05/2005,"924.94","928.77","924.94","927.51"
10/04/2005,"924.98","928.21","923.83","924.76"
10/03/2005,"926.84","928.11","922.80","925.33"
09/30/2005,"925.03","928.56","923.35","927.54"
09/29/2005,"925.49","927.57","922.72","924.23"
09/28/2005,"928.72","929.52","924.20","924.50"
09/27/2005,"925.33","927.95","924.86","927.71"
09/26/2005,"921.76","926.88","921.76","925.13"
09/23/2005,"921.40","923.18","920.70","921.89"
09/22/2005,"922.61","923.95","920.54","923.05"
09/21/2005,"921.24","922.80","919.24","922.57"
09/20/2005,"921.88","923.84","920.66","922.03"
09/19/2005,"920.85","923.44","919.03","923.27"
09/16/2005,"919.09","921.99","917.66","921.99"
09/15/2005,"914.28","919.97","913.99","919.65"
09/14/2005,"916.16","919.28","913.69","914.74"
09/13/2005,"917.74","920.85","915.23","915.72"
09/12/2005,"917.10","919.50","916.05","919.07"
09/09/2005,"916.44","918.99","914.16","917.92"
09/08/2005,"919.29","921.16","915.69","916.80"
09/07/2005,"911.94","920.15","911.90","919.07"
09/06/2005,"910.07","915.06","909.48","911.64"
09/05/2005,"908.84","912.41","907.12","909.74"
09/02/2005,"907.09","911.66","906.54","909.18"
09/01/2005,"913.08","913.08","907.02","909.67"
08/30/2005,"908.86","914.72","908.38","913.56"
08/29/2005,"916.02","916.08","908.96","911.85"
08/26/2005,"918.34","920.13","915.06","918.38"
08/25/2005,"925.52","925.64","918.87","919.85"
08/24/2005,"924.33","927.64","924.08","926.08"
08/23/2005,"923.97","928.58","923.66","923.79"
08/22/2005,"925.29","927.35","922.23","923.97"
08/19/2005,"924.07","926.95","919.72","925.54"
08/18/2005,"927.50","929.57","921.64","923.64"
08/17/2005,"923.95","927.81","921.64","926.38"
08/16/2005,"930.40","933.81","924.85","926.49"
08/15/2005,"937.32","938.85","927.92","927.92"
08/12/2005,"935.52","938.22","934.17","937.04"
08/11/2005,"938.86","938.98","934.19","936.05"
08/10/2005,"945.32","947.17","935.77","939.48"
08/09/2005,"947.08","948.05","942.29","944.94"
08/08/2005,"943.05","948.88","942.13","948.02"
08/05/2005,"946.22","946.22","941.85","943.41"
08/04/2005,"951.63","953.88","942.49","945.23"
08/03/2005,"942.54","953.29","941.56","952.59"
08/02/2005,"938.65","943.72","937.96","941.33"
08/01/2005,"938.30","940.38","935.56","938.22"
07/29/2005,"935.51","938.75","931.94","937.39"
07/28/2005,"932.14","936.62","932.11","934.38"
07/27/2005,"936.35","937.47","931.39","931.97"
07/26/2005,"940.20","941.85","934.29","935.74"
07/25/2005,"939.18","940.60","936.10","939.84"
07/22/2005,"938.10","939.69","927.21","939.69"
07/21/2005,"924.09","928.52","921.25","921.94"
07/20/2005,"915.20","926.31","915.20","924.01"
07/19/2005,"914.98","919.48","913.55","916.78"
07/18/2005,"917.43","918.80","914.55","915.08"
07/15/2005,"921.06","922.79","916.66","916.84"
07/14/2005,"913.09","922.45","912.92","921.06"
07/13/2005,"915.58","915.87","911.49","913.07"
07/12/2005,"912.05","918.37","912.00","915.72"
07/11/2005,"904.49","910.86","904.34","909.32"
07/08/2005,"904.48","905.42","901.45","903.61"
07/07/2005,"903.19","907.75","903.13","906.96"
07/06/2005,"898.33","905.28","898.33","902.69"
07/05/2005,"899.41","901.65","897.03","898.87"
07/04/2005,"893.80","900.15","893.80","898.69"
07/01/2005,"888.18","894.29","888.18","894.02"
06/30/2005,"890.42","894.23","888.32","888.32"
06/29/2005,"895.53","896.96","889.98","889.98"
06/28/2005,"891.12","896.64","891.12","894.67"
06/27/2005,"898.18","899.11","890.27","891.23"
06/24/2005,"900.93","901.41","897.15","898.08"
06/23/2005,"903.83","906.00","897.96","902.31"
06/22/2005,"895.09","905.37","895.09","903.33"
06/21/2005,"897.42","898.19","894.65","896.31"
06/20/2005,"897.17","898.63","894.65","896.75"
06/17/2005,"898.30","899.16","893.62","897.06"
06/16/2005,"900.51","901.43","897.05","898.04"
06/15/2005,"892.77","900.30","892.77","900.30"
06/14/2005,"894.82","897.53","891.87","892.64"
06/13/2005,"890.88","895.07","890.88","894.68"
06/10/2005,"879.19","892.98","879.14","890.02"
06/09/2005,"877.83","880.24","876.57","879.40"
06/08/2005,"874.70","879.44","874.70","879.44"
06/07/2005,"872.27","876.92","871.57","876.92"
06/06/2005,"865.97","871.97","865.57","871.97"
06/03/2005,"861.99","867.41","860.23","865.88"
06/02/2005,"862.53","863.44","858.84","862.40"
06/01/2005,"861.05","864.90","859.81","861.96"
05/31/2005,"869.99","870.52","860.73","860.73"
05/30/2005,"869.00","869.96","864.87","869.96"
05/27/2005,"866.79","869.13","865.35","869.11"
05/26/2005,"868.94","868.94","859.80","867.10"
05/25/2005,"883.98","883.98","868.74","870.10"
05/24/2005,"884.08","886.60","882.21","884.34"
05/20/2005,"887.17","889.24","883.17","883.17"
05/19/2005,"886.47","888.51","885.58","887.47"
05/18/2005,"891.21","892.58","885.05","886.37"
05/17/2005,"889.98","892.16","888.63","891.39"
05/16/2005,"890.89","892.76","887.97","889.27"
05/13/2005,"893.60","894.16","888.83","891.36"
05/12/2005,"897.66","898.63","891.63","893.40"
05/11/2005,"901.89","901.89","892.10","898.70"
05/10/2005,"901.22","904.34","899.79","902.84"
05/09/2005,"901.39","902.62","896.51","901.29"
05/06/2005,"903.03","903.24","897.09","901.22"
05/05/2005,"904.94","906.49","898.92","904.06"
05/04/2005,"895.50","903.07","895.09","903.07"
05/03/2005,"892.03","892.03","892.03","892.03"
