Date,Open,High,Low,Close
04/12/2018,"1,873.62","1,873.62","1,873.62","1,873.62"
04/11/2018,"1,869.89","1,869.89","1,869.89","1,869.89"
04/10/2018,"1,860.98","1,860.98","1,860.98","1,860.98"
04/09/2018,"1,849.71","1,849.71","1,849.71","1,849.71"
04/06/2018,"1,837.01","1,837.01","1,837.01","1,837.01"
04/05/2018,"1,836.13","1,836.13","1,836.13","1,836.13"
04/04/2018,"1,815.94","1,815.94","1,815.94","1,815.94"
04/03/2018,"1,850.78","1,850.78","1,850.78","1,850.78"
04/02/2018,"1,858.35","1,858.35","1,858.35","1,858.35"
03/30/2018,"1,863.46","1,863.46","1,863.46","1,863.46"
03/29/2018,"1,856.35","1,856.35","1,856.35","1,856.35"
03/28/2018,"1,857.87","1,857.87","1,857.87","1,857.87"
03/27/2018,"1,862.45","1,862.45","1,862.45","1,862.45"
03/26/2018,"1,859.91","1,859.91","1,859.91","1,859.91"
03/23/2018,"1,865.22","1,865.22","1,865.22","1,865.22"
03/22/2018,"1,876.87","1,876.87","1,876.87","1,876.87"
03/21/2018,"1,865.80","1,865.80","1,865.80","1,865.80"
03/20/2018,"1,856.39","1,856.39","1,856.39","1,856.39"
03/19/2018,"1,847.94","1,847.94","1,847.94","1,847.94"
03/16/2018,"1,846.39","1,846.39","1,846.39","1,846.39"
03/15/2018,"1,845.27","1,845.27","1,845.27","1,845.27"
03/14/2018,"1,857.06","1,857.06","1,857.06","1,857.06"
03/13/2018,"1,864.03","1,864.03","1,864.03","1,864.03"
03/12/2018,"1,861.22","1,861.22","1,861.22","1,861.22"
03/09/2018,"1,843.92","1,843.92","1,843.92","1,843.92"
03/08/2018,"1,839.62","1,839.62","1,839.62","1,839.62"
03/07/2018,"1,837.90","1,837.90","1,837.90","1,837.90"
03/06/2018,"1,848.37","1,848.37","1,848.37","1,848.37"
03/05/2018,"1,842.62","1,842.62","1,842.62","1,842.62"
03/02/2018,"1,856.07","1,856.07","1,856.07","1,856.07"
03/01/2018,"1,860.86","1,860.86","1,860.86","1,860.86"
02/28/2018,"1,856.20","1,856.20","1,856.20","1,856.20"
02/27/2018,"1,871.46","1,871.46","1,871.46","1,871.46"
02/26/2018,"1,860.08","1,860.08","1,860.08","1,860.08"
02/23/2018,"1,861.50","1,861.50","1,861.50","1,861.50"
02/22/2018,"1,855.07","1,855.07","1,855.07","1,855.07"
02/21/2018,"1,858.17","1,858.17","1,858.17","1,858.17"
02/20/2018,"1,855.99","1,855.99","1,855.99","1,855.99"
02/19/2018,"1,857.32","1,857.32","1,857.32","1,857.32"
02/16/2018,"1,838.28","1,838.28","1,838.28","1,838.28"
02/15/2018,"1,838.28","1,838.28","1,838.28","1,838.28"
02/14/2018,"1,834.93","1,834.93","1,834.93","1,834.93"
02/13/2018,"1,833.02","1,833.02","1,833.02","1,833.02"
02/12/2018,"1,830.17","1,830.17","1,830.17","1,830.17"
02/09/2018,"1,819.82","1,819.82","1,819.82","1,819.82"
02/08/2018,"1,839.44","1,839.44","1,839.44","1,839.44"
02/07/2018,"1,836.68","1,836.68","1,836.68","1,836.68"
02/06/2018,"1,812.45","1,812.45","1,812.45","1,812.45"
02/05/2018,"1,853.07","1,853.07","1,853.07","1,853.07"
02/02/2018,"1,870.48","1,870.48","1,870.48","1,870.48"
02/01/2018,"1,868.58","1,868.58","1,868.58","1,868.58"
01/31/2018,"1,868.58","1,868.58","1,868.58","1,868.58"
01/30/2018,"1,868.58","1,868.58","1,868.58","1,868.58"
01/29/2018,"1,870.52","1,870.52","1,870.52","1,870.52"
01/26/2018,"1,853.92","1,853.92","1,853.92","1,853.92"
01/25/2018,"1,845.86","1,845.86","1,845.86","1,845.86"
01/24/2018,"1,837.04","1,837.04","1,837.04","1,837.04"
01/23/2018,"1,838.04","1,838.04","1,838.04","1,838.04"
01/22/2018,"1,833.15","1,833.15","1,833.15","1,833.15"
01/19/2018,"1,828.83","1,828.83","1,828.83","1,828.83"
01/18/2018,"1,821.60","1,821.60","1,821.60","1,821.60"
01/17/2018,"1,828.63","1,828.63","1,828.63","1,828.63"
01/16/2018,"1,826.03","1,826.03","1,826.03","1,826.03"
01/15/2018,"1,825.91","1,825.91","1,825.91","1,825.91"
01/12/2018,"1,822.67","1,822.67","1,822.67","1,822.67"
01/11/2018,"1,816.88","1,816.88","1,816.88","1,816.88"
01/10/2018,"1,822.92","1,822.92","1,822.92","1,822.92"
01/09/2018,"1,826.95","1,826.95","1,826.95","1,826.95"
01/08/2018,"1,832.15","1,832.15","1,832.15","1,832.15"
01/05/2018,"1,817.97","1,817.97","1,817.97","1,817.97"
01/04/2018,"1,803.45","1,803.45","1,803.45","1,803.45"
01/03/2018,"1,792.79","1,792.79","1,792.79","1,792.79"
01/02/2018,"1,782.70","1,782.70","1,782.70","1,782.70"
12/29/2017,"1,796.81","1,796.81","1,796.81","1,796.81"
12/28/2017,"1,779.10","1,779.10","1,779.10","1,779.10"
12/27/2017,"1,771.76","1,771.76","1,771.76","1,771.76"
12/26/2017,"1,759.99","1,759.99","1,759.99","1,759.99"
12/22/2017,"1,760.24","1,760.24","1,760.24","1,760.24"
12/21/2017,"1,751.21","1,751.21","1,751.21","1,751.21"
12/20/2017,"1,746.63","1,746.63","1,746.63","1,746.63"
12/19/2017,"1,736.95","1,736.95","1,736.95","1,736.95"
12/18/2017,"1,751.64","1,751.64","1,751.64","1,751.64"
12/15/2017,"1,753.07","1,753.07","1,753.07","1,753.07"
12/14/2017,"1,759.00","1,759.00","1,759.00","1,759.00"
12/13/2017,"1,737.66","1,737.66","1,737.66","1,737.66"
12/12/2017,"1,729.57","1,729.57","1,729.57","1,729.57"
12/11/2017,"1,719.47","1,719.47","1,719.47","1,719.47"
12/08/2017,"1,721.25","1,721.25","1,721.25","1,721.25"
12/07/2017,"1,719.05","1,719.05","1,719.05","1,719.05"
12/06/2017,"1,718.33","1,718.33","1,718.33","1,718.33"
12/05/2017,"1,724.84","1,724.84","1,724.84","1,724.84"
12/04/2017,"1,713.13","1,713.13","1,713.13","1,713.13"
12/01/2017,"1,717.86","1,717.86","1,717.86","1,717.86"
11/30/2017,"1,717.86","1,717.86","1,717.86","1,717.86"
11/29/2017,"1,720.38","1,720.38","1,720.38","1,720.38"
11/28/2017,"1,714.42","1,714.42","1,714.42","1,714.42"
11/27/2017,"1,719.86","1,719.86","1,719.86","1,719.86"
11/24/2017,"1,717.23","1,717.23","1,717.23","1,717.23"
11/23/2017,"1,721.27","1,721.27","1,721.27","1,721.27"
11/22/2017,"1,723.54","1,723.54","1,723.54","1,723.54"
11/21/2017,"1,720.68","1,720.68","1,720.68","1,720.68"
11/20/2017,"1,718.36","1,718.36","1,718.36","1,718.36"
11/17/2017,"1,721.66","1,721.66","1,721.66","1,721.66"
11/16/2017,"1,718.11","1,718.11","1,718.11","1,718.11"
11/15/2017,"1,722.99","1,722.99","1,722.99","1,722.99"
11/14/2017,"1,733.61","1,733.61","1,733.61","1,733.61"
11/13/2017,"1,737.49","1,737.49","1,737.49","1,737.49"
11/10/2017,"1,742.28","1,742.28","1,742.28","1,742.28"
11/09/2017,"1,746.81","1,746.81","1,746.81","1,746.81"
11/08/2017,"1,744.20","1,744.20","1,744.20","1,744.20"
11/07/2017,"1,750.94","1,750.94","1,750.94","1,750.94"
11/06/2017,"1,742.29","1,742.29","1,742.29","1,742.29"
11/03/2017,"1,740.93","1,740.93","1,740.93","1,740.93"
11/02/2017,"1,741.05","1,741.05","1,741.05","1,741.05"
11/01/2017,"1,743.93","1,743.93","1,743.93","1,743.93"
10/31/2017,"1,747.92","1,747.92","1,747.92","1,747.92"
10/30/2017,"1,748.35","1,748.35","1,748.35","1,748.35"
10/27/2017,"1,746.13","1,746.13","1,746.13","1,746.13"
10/26/2017,"1,736.80","1,736.80","1,736.80","1,736.80"
10/25/2017,"1,739.05","1,739.05","1,739.05","1,739.05"
10/24/2017,"1,736.14","1,736.14","1,736.14","1,736.14"
10/23/2017,"1,741.47","1,741.47","1,741.47","1,741.47"
10/20/2017,"1,740.65","1,740.65","1,740.65","1,740.65"
10/19/2017,"1,743.99","1,743.99","1,743.99","1,743.99"
10/18/2017,"1,748.99","1,748.99","1,748.99","1,748.99"
10/17/2017,"1,748.99","1,748.99","1,748.99","1,748.99"
10/16/2017,"1,754.37","1,754.37","1,754.37","1,754.37"
10/13/2017,"1,755.32","1,755.32","1,755.32","1,755.32"
10/12/2017,"1,754.00","1,754.00","1,754.00","1,754.00"
10/11/2017,"1,757.21","1,757.21","1,757.21","1,757.21"
10/10/2017,"1,761.13","1,761.13","1,761.13","1,761.13"
10/09/2017,"1,764.03","1,764.03","1,764.03","1,764.03"
10/06/2017,"1,764.00","1,764.00","1,764.00","1,764.00"
10/05/2017,"1,759.09","1,759.09","1,759.09","1,759.09"
10/04/2017,"1,761.84","1,761.84","1,761.84","1,761.84"
10/03/2017,"1,759.67","1,759.67","1,759.67","1,759.67"
10/02/2017,"1,754.78","1,754.78","1,754.78","1,754.78"
09/29/2017,"1,755.58","1,755.58","1,755.58","1,755.58"
09/28/2017,"1,758.06","1,758.06","1,758.06","1,758.06"
09/27/2017,"1,764.24","1,764.24","1,764.24","1,764.24"
09/26/2017,"1,765.59","1,765.59","1,765.59","1,765.59"
09/25/2017,"1,769.14","1,769.14","1,769.14","1,769.14"
09/22/2017,"1,771.04","1,771.04","1,771.04","1,771.04"
09/21/2017,"1,771.04","1,771.04","1,771.04","1,771.04"
09/20/2017,"1,773.58","1,773.58","1,773.58","1,773.58"
09/19/2017,"1,776.66","1,776.66","1,776.66","1,776.66"
09/18/2017,"1,783.66","1,783.66","1,783.66","1,783.66"
09/15/2017,"1,786.33","1,786.33","1,786.33","1,786.33"
09/14/2017,"1,781.37","1,781.37","1,781.37","1,781.37"
09/13/2017,"1,786.07","1,786.07","1,786.07","1,786.07"
09/12/2017,"1,789.86","1,789.86","1,789.86","1,789.86"
09/11/2017,"1,782.74","1,782.74","1,782.74","1,782.74"
09/08/2017,"1,779.90","1,779.90","1,779.90","1,779.90"
09/07/2017,"1,782.98","1,782.98","1,782.98","1,782.98"
09/06/2017,"1,772.48","1,772.48","1,772.48","1,772.48"
09/05/2017,"1,769.63","1,769.63","1,769.63","1,769.63"
09/01/2017,"1,773.16","1,773.16","1,773.16","1,773.16"
08/31/2017,"1,773.16","1,773.16","1,773.16","1,773.16"
08/30/2017,"1,773.16","1,773.16","1,773.16","1,773.16"
08/29/2017,"1,761.14","1,761.14","1,761.14","1,761.14"
08/28/2017,"1,769.49","1,769.49","1,769.49","1,769.49"
08/25/2017,"1,769.17","1,769.17","1,769.17","1,769.17"
08/24/2017,"1,775.50","1,775.50","1,775.50","1,775.50"
08/23/2017,"1,772.94","1,772.94","1,772.94","1,772.94"
08/22/2017,"1,774.22","1,774.22","1,774.22","1,774.22"
08/21/2017,"1,771.62","1,771.62","1,771.62","1,771.62"
08/18/2017,"1,776.22","1,776.22","1,776.22","1,776.22"
08/17/2017,"1,776.31","1,776.31","1,776.31","1,776.31"
08/16/2017,"1,773.75","1,773.75","1,773.75","1,773.75"
08/15/2017,"1,772.39","1,772.39","1,772.39","1,772.39"
08/14/2017,"1,771.08","1,771.08","1,771.08","1,771.08"
